stimulusTable1,stimulusTable2,stimulusTable3,stimulusTable4,stimulusTable5,stimulusTable6,stimulusTable7
vertical_bottom,vertical,red_first,0.555,,,23353.0647922633
fixation,vertical,_,0.195,,,23353.632125697
vertical_top,vertical,red_second,0.555,,,23353.8318458273
fixation,vertical,_,0.195,,,23354.3987827184
vertical_bottom,vertical,blue_first,0.555,,,23354.598496279
fixation,vertical,_,0.195,,,23355.1654303822
vertical_top,vertical,blue_second,0.555,,,23355.3651313422
fixation,vertical,_,0.195,,,23355.9319660199
vertical_bottom,vertical,red_first,0.555,,,23356.1318095263
fixation,vertical,_,0.195,,,23356.6987526232
vertical_top,vertical,red_second,0.555,,,23356.8984723849
fixation,vertical,_,0.195,,,23357.4654026386
vertical_bottom,vertical,blue_first,0.555,,,23357.6651037923
fixation,vertical,_,0.195,,,23358.2320674219
vertical_top,vertical,blue_second,0.555,,,23358.4317647892
fixation,vertical,_,0.195,,,23358.9987087493
vertical_bottom,vertical,red_first,0.555,,,23359.1984145573
fixation,vertical,_,0.195,,,23359.7653631087
vertical_top,vertical,red_second,0.555,,,23359.9650681119
fixation,vertical,_,0.195,,,23360.5320049983
horizontal_right,horizontal,blue_first,0.555,,7.5,23360.7316534308
fixation,horizontal,_,0.195,,,23361.2986687878
horizontal_left,horizontal,blue_second,0.555,,,23361.4983049347
fixation,horizontal,_,0.195,,,23363.0986292042
horizontal_right,horizontal,red_first,0.555,,,23363.2982224916
fixation,horizontal,_,0.195,,,23363.8653059535
horizontal_left,horizontal,red_second,0.555,,,23364.0649978615
fixation,horizontal,_,0.195,,,23364.6319734034
horizontal_right,horizontal,blue_first,0.555,,,23364.8316490551
fixation,horizontal,_,0.195,,,23365.398617402
horizontal_left,horizontal,blue_second,0.555,,,23365.5983185557
fixation,horizontal,_,0.195,,,23366.1652640673
horizontal_right,horizontal,red_first,0.555,,,23366.3649892206
fixation,horizontal,_,0.195,,,23366.9319343098
horizontal_left,horizontal,red_second,0.555,,,23367.1316492282
fixation,horizontal,_,0.195,,,23367.6985750166
horizontal_right,horizontal,blue_first,0.555,,,23367.8983077428
fixation,horizontal,_,0.195,,,23368.4652291287
