stimulusTable1,stimulusTable2,stimulusTable3,stimulusTable4,stimulusTable5,stimulusTable6,stimulusTable7
vertical_bottom,vertical,red_first,0.37,,,23197.8505624855
fixation,vertical,_,0.13,,,23198.2344480485
vertical_top,vertical,red_second,0.37,,,23198.3672890571
fixation,vertical,_,0.13,,,23198.7510865021
vertical_bottom,vertical,blue_first,0.37,,,23198.8839543688
fixation,vertical,_,0.13,,,23199.2677551525
vertical_top,vertical,blue_second,0.37,,,23199.400594523
fixation,vertical,_,0.13,,,23199.784413253
vertical_bottom,vertical,red_first,0.37,,,23199.9172729656
fixation,vertical,_,0.13,,,23200.3010650612
vertical_top,vertical,red_second,0.37,,,23200.4339284226
fixation,vertical,_,0.13,,,23200.8177369756
vertical_bottom,vertical,blue_first,0.37,,,23200.9505955336
fixation,vertical,_,0.13,,,23201.3343919612
vertical_top,vertical,blue_second,0.37,,,23201.4672585988
fixation,vertical,_,0.13,,,23201.851051464
vertical_bottom,vertical,red_first,0.37,,,23201.9838872481
fixation,vertical,_,0.13,,,23202.3677155346
vertical_top,vertical,red_second,0.37,,,23202.5005635307
fixation,vertical,_,0.13,,,23202.8843609758
vertical_bottom,vertical,blue_first,0.37,,,23203.0171975416
fixation,vertical,_,0.13,,,23203.4010349131
vertical_top,vertical,blue_second,0.37,,,23203.5338867818
fixation,vertical,_,0.13,,,23203.9176751419
vertical_bottom,vertical,red_first,0.37,,,23204.0505548237
fixation,vertical,_,0.13,,,23204.4343497119
vertical_top,vertical,red_second,0.37,,,23204.5671946796
fixation,vertical,_,0.13,,,23204.9510081106
vertical_bottom,vertical,blue_first,0.37,,,23205.0838634046
fixation,vertical,_,0.13,,,23205.4676714115
vertical_top,vertical,blue_second,0.37,,,23205.600521902
fixation,vertical,_,0.13,,,23205.984310796
vertical_bottom,vertical,red_first,0.37,,,23206.1171687093
fixation,vertical,_,0.13,,,23206.5009828716
vertical_top,vertical,red_second,0.37,,,23206.6338469282
fixation,vertical,_,0.13,,,23207.0176453908
vertical_bottom,vertical,blue_first,0.37,,,23207.1504999029
fixation,vertical,_,0.13,,,23207.5342942572
horizontal_left,horizontal,blue_second,0.37,,9.5,23207.6671584004
fixation,horizontal,_,0.13,,,23208.0509589363
horizontal_right,horizontal,red_first,0.37,,,23208.1837881176
fixation,horizontal,_,0.13,,,23209.6009161116
horizontal_left,horizontal,red_second,0.37,,,23209.7337787275
fixation,horizontal,_,0.13,,,23210.1175959928
horizontal_right,horizontal,blue_first,0.37,,,23210.250467049
fixation,horizontal,_,0.13,,,23210.6342437671
horizontal_left,horizontal,blue_second,0.37,,,23210.7671044851
fixation,horizontal,_,0.13,,,23211.1509153713
horizontal_right,horizontal,red_first,0.37,,,23211.2837509941
fixation,horizontal,_,0.13,,,23211.6675868022
horizontal_left,horizontal,red_second,0.37,,,23211.8004205995
fixation,horizontal,_,0.13,,,23212.1842279114
horizontal_right,horizontal,blue_first,0.37,,,23212.3170794698
fixation,horizontal,_,0.13,,,23212.7008843859
horizontal_left,horizontal,blue_second,0.37,,,23212.8337218826
fixation,horizontal,_,0.13,,,23213.217542015
horizontal_right,horizontal,red_first,0.37,,,23213.3504146226
fixation,horizontal,_,0.13,,,23213.7342132222
horizontal_left,horizontal,red_second,0.37,,,23213.867056564
fixation,horizontal,_,0.13,,,23214.2508758159
horizontal_right,horizontal,blue_first,0.37,,,23214.3837238241
fixation,horizontal,_,0.13,,,23214.7675173966
horizontal_left,horizontal,blue_second,0.37,,,23214.9003624893
fixation,horizontal,_,0.13,,,23215.2841736233
horizontal_right,horizontal,red_first,0.37,,,23215.417059114
fixation,horizontal,_,0.13,,,23215.8008258908
horizontal_left,horizontal,red_second,0.37,,,23215.9337210125
fixation,horizontal,_,0.13,,,23216.3175092235
horizontal_right,horizontal,blue_first,0.37,,,23216.4503654604
fixation,horizontal,_,0.13,,,23216.8341636005
horizontal_left,horizontal,blue_second,0.37,,,23216.9670158661
fixation,horizontal,_,0.13,,,23217.3508164886
horizontal_right,horizontal,red_first,0.37,,,23217.4836712245
fixation,horizontal,_,0.13,,,23217.8674844439
horizontal_left,horizontal,red_second,0.37,,,23218.0003378015
fixation,horizontal,_,0.13,,,23218.3841359417
vertical_bottom,vertical,blue_first,0.37,,9.5,23218.5169976772
fixation,vertical,_,0.13,,,23218.9007936453
vertical_top,vertical,blue_second,0.37,,,23219.0336797062
fixation,vertical,_,0.13,,,23219.4174621466
vertical_bottom,vertical,red_first,0.37,,,23219.5502737906
fixation,vertical,_,0.13,,,23219.9341100821
vertical_top,vertical,red_second,0.37,,,23220.0669671391
fixation,vertical,_,0.13,,,23221.484080624
vertical_bottom,vertical,blue_first,0.37,,,23221.6169650468
fixation,vertical,_,0.13,,,23222.000746109
vertical_top,vertical,blue_second,0.37,,,23222.1336084026
fixation,vertical,_,0.13,,,23222.5173980663
vertical_bottom,vertical,red_first,0.37,,,23222.6502658584
fixation,vertical,_,0.13,,,23223.0340579661
vertical_top,vertical,red_second,0.37,,,23223.1669155066
fixation,vertical,_,0.13,,,23223.5507309605
vertical_bottom,vertical,blue_first,0.37,,,23223.6835913923
fixation,vertical,_,0.13,,,23224.0673949565
vertical_top,vertical,blue_second,0.37,,,23224.2002251674
fixation,vertical,_,0.13,,,23224.584045052
vertical_bottom,vertical,red_first,0.37,,,23224.7169064026
fixation,vertical,_,0.13,,,23225.1007045549
vertical_top,vertical,red_second,0.37,,,23225.2335799551
fixation,vertical,_,0.13,,,23225.6173595405
vertical_bottom,vertical,blue_first,0.37,,,23225.7502305342
fixation,vertical,_,0.13,,,23226.134015469
vertical_top,vertical,blue_second,0.37,,,23226.2668891808
fixation,vertical,_,0.13,,,23226.6506744138
vertical_bottom,vertical,red_first,0.37,,,23226.7835550264
fixation,vertical,_,0.13,,,23227.1673461045
vertical_top,vertical,red_second,0.37,,,23227.3001776312
fixation,vertical,_,0.13,,,23227.6839986944
vertical_bottom,vertical,blue_first,0.37,,,23227.8168566198
fixation,vertical,_,0.13,,,23228.2006615118
horizontal_left,horizontal,blue_second,0.37,,8.5,23228.3335246496
fixation,horizontal,_,0.13,,,23228.7173248993
horizontal_right,horizontal,red_first,0.37,,,23228.8501349052
fixation,horizontal,_,0.13,,,23229.2339779486
horizontal_left,horizontal,red_second,0.37,,,23230.4001031139
fixation,horizontal,_,0.13,,,23230.7839571282
horizontal_right,horizontal,blue_first,0.37,,,23230.916810238
fixation,horizontal,_,0.13,,,23231.3006065406
horizontal_left,horizontal,blue_second,0.37,,,23231.4334538799
fixation,horizontal,_,0.13,,,23247.8663538926
horizontal_left,horizontal,red_first,0.37,,,23247.9999573347
fixation,horizontal,_,0.13,,,23248.3836931593
horizontal_right,horizontal,red_second,0.37,,,23248.5165333861
fixation,horizontal,_,0.13,,,23248.9003431923
horizontal_left,horizontal,blue_first,0.37,,,23249.0332247238
fixation,horizontal,_,0.13,,,23249.417009038
horizontal_right,horizontal,blue_second,0.37,,,23249.5498705498
fixation,horizontal,_,0.13,,,23249.9336722644
horizontal_left,horizontal,red_first,0.37,,,23250.0665037164
fixation,horizontal,_,0.13,,,23250.4503371913
horizontal_right,horizontal,red_second,0.37,,,23250.5831680228
fixation,horizontal,_,0.13,,,23250.9669848044
vertical_top,vertical,blue_first,0.37,,5.5,23251.0998398626
fixation,vertical,_,0.13,,,23251.4836414402
vertical_bottom,vertical,blue_second,0.37,,,23251.6164350391
fixation,vertical,_,0.13,,,23253.0336139929
vertical_top,vertical,red_first,0.37,,,23253.1664846139
fixation,vertical,_,0.13,,,23253.5502808803
vertical_bottom,vertical,red_second,0.37,,,23253.6831398352
fixation,vertical,_,0.13,,,23254.0669334702
vertical_top,vertical,blue_first,0.37,,,23254.1998021065
fixation,vertical,_,0.13,,,23254.5835923404
vertical_bottom,vertical,blue_second,0.37,,,23254.7164737973
fixation,vertical,_,0.13,,,23255.1002637954
vertical_top,vertical,red_first,0.37,,,23255.233132059
fixation,vertical,_,0.13,,,23255.6169073748
vertical_bottom,vertical,red_second,0.37,,,23255.7497787293
fixation,vertical,_,0.13,,,23256.1335809153
vertical_top,vertical,blue_first,0.37,,,23256.2664144527
fixation,vertical,_,0.13,,,23256.6502300054
vertical_bottom,vertical,blue_second,0.37,,,23256.7831078134
fixation,vertical,_,0.13,,,23257.1668929214
vertical_top,vertical,red_first,0.37,,,23257.2997672296
fixation,vertical,_,0.13,,,23257.6835458962
vertical_bottom,vertical,red_second,0.37,,,23257.8164087982
fixation,vertical,_,0.13,,,23258.200210811
vertical_top,vertical,blue_first,0.37,,,23258.3330633244
fixation,vertical,_,0.13,,,23258.7168834326
vertical_bottom,vertical,blue_second,0.37,,,23258.8497418415
fixation,vertical,_,0.13,,,23259.2335147496
vertical_top,vertical,red_first,0.37,,,23259.366370106
fixation,vertical,_,0.13,,,23259.750183946
vertical_bottom,vertical,red_second,0.37,,,23259.8830483874
fixation,vertical,_,0.13,,,23260.2668413514
vertical_top,vertical,blue_first,0.37,,,23260.3997167396
fixation,vertical,_,0.13,,,23260.7835007676
vertical_bottom,vertical,blue_second,0.37,,,23260.9163523885
fixation,vertical,_,0.13,,,23261.3001482196
vertical_top,vertical,red_first,0.37,,,23261.433029056
fixation,vertical,_,0.13,,,23261.816811446
vertical_bottom,vertical,red_second,0.37,,,23261.9496898625
fixation,vertical,_,0.13,,,23262.3334813375
horizontal_left,horizontal,blue_first,0.37,,10,23262.4663498368
fixation,horizontal,_,0.13,,,23262.8501493048
horizontal_right,horizontal,blue_second,0.37,,,23262.9829704932
fixation,horizontal,_,0.13,,,23264.400112015
horizontal_left,horizontal,red_first,0.37,,,23264.5329612401
fixation,horizontal,_,0.13,,,23264.9167778102
horizontal_right,horizontal,red_second,0.37,,,23265.0496260179
fixation,horizontal,_,0.13,,,23265.4334490175
horizontal_left,horizontal,blue_first,0.37,,,23265.5662685678
fixation,horizontal,_,0.13,,,23265.9501089797
horizontal_right,horizontal,blue_second,0.37,,,23266.0829505343
fixation,horizontal,_,0.13,,,23266.4667624884
horizontal_left,horizontal,red_first,0.37,,,23266.5996135874
fixation,horizontal,_,0.13,,,23266.9834106597
horizontal_right,horizontal,red_second,0.37,,,23267.1162948347
fixation,horizontal,_,0.13,,,23267.5000724092
horizontal_left,horizontal,blue_first,0.37,,,23267.6329275298
