stimulusTable1,stimulusTable2,stimulusTable3,stimulusTable4,stimulusTable5,stimulusTable6,stimulusTable7
vertical_bottom,vertical,red_first,0.555,,,18841.176151524
fixation,vertical,_,0.195,,,18841.7428592203
vertical_top,vertical,red_second,0.555,,,18841.9424729618
fixation,vertical,_,0.195,,,18842.5094958188
vertical_bottom,vertical,blue_first,0.555,,,18842.7091676859
fixation,vertical,_,0.195,,,18843.2761687134
vertical_top,vertical,blue_second,0.555,,,18843.4759004008
fixation,vertical,_,0.195,,,18844.0428252125
vertical_bottom,vertical,red_first,0.555,,,18844.242538794
fixation,vertical,_,0.195,,,18844.8094743738
vertical_top,vertical,red_second,0.555,,,18845.0092081242
fixation,vertical,_,0.195,,,18845.5761486686
vertical_bottom,vertical,blue_first,0.555,,,18845.7758537881
fixation,vertical,_,0.195,,,18846.342794685
vertical_top,vertical,blue_second,0.555,,,18846.5425008445
fixation,vertical,_,0.195,,,18847.1094460183
vertical_bottom,vertical,red_first,0.555,,,18847.3091657635
fixation,vertical,_,0.195,,,18847.8761165475
vertical_top,vertical,red_second,0.555,,,18848.0758338946
fixation,vertical,_,0.195,,,18848.6427826158
horizontal_right,horizontal,blue_first,0.555,,7.5,18848.8424813533
fixation,horizontal,_,0.195,,,18850.4425795298
horizontal_left,horizontal,blue_second,0.555,,,18850.6424742908
fixation,horizontal,_,0.195,,,18851.2094112459
horizontal_right,horizontal,red_first,0.555,,,18851.4091413398
fixation,horizontal,_,0.195,,,18851.9760558448
horizontal_left,horizontal,red_second,0.555,,,18852.1757762527
fixation,horizontal,_,0.195,,,18852.7426728608
horizontal_right,horizontal,blue_first,0.555,,,18852.942426596
fixation,horizontal,_,0.195,,,18853.5093679793
horizontal_left,horizontal,blue_second,0.555,,,18853.7090776191
fixation,horizontal,_,0.195,,,18854.2760265585
horizontal_right,horizontal,red_first,0.555,,,18854.4757511093
fixation,horizontal,_,0.195,,,18855.0427025809
horizontal_left,horizontal,red_second,0.555,,,18855.2423973938
fixation,horizontal,_,0.195,,,18855.8093431882
horizontal_right,horizontal,blue_first,0.555,,,18856.0090780456
fixation,horizontal,_,0.195,,,18856.5759958797
horizontal_left,horizontal,blue_second,0.555,,,18856.7757229128
fixation,horizontal,_,0.195,,,18857.3426687493
horizontal_right,horizontal,red_first,0.555,,,18857.542391086
fixation,horizontal,_,0.195,,,18858.109319445
horizontal_left,horizontal,red_second,0.555,,,18858.3090491787
fixation,horizontal,_,0.195,,,18858.8759785777
vertical_bottom,vertical,blue_first,0.555,,9,18859.0757014679
fixation,vertical,_,0.195,,,18860.6592239313
vertical_top,vertical,blue_second,0.555,,,18860.8590141979
fixation,vertical,_,0.195,,,18861.4259450813
vertical_bottom,vertical,red_first,0.555,,,18861.6256645833
fixation,vertical,_,0.195,,,18862.1926122395
vertical_top,vertical,red_second,0.555,,,18862.3922795785
fixation,vertical,_,0.195,,,18862.9592632625
vertical_bottom,vertical,blue_first,0.555,,,18863.1589692458
fixation,vertical,_,0.195,,,18863.7259286681
vertical_top,vertical,blue_second,0.555,,,18863.9256056681
fixation,vertical,_,0.195,,,18864.4925790035
