stimulusTable1,stimulusTable2,stimulusTable3,stimulusTable4,stimulusTable5,stimulusTable6,stimulusTable7
vertical_bottom,vertical,red_first,0.37,,,5403.73058127632
fixation,vertical,_,0.13,,,5404.11372730085
vertical_top,vertical,red_second,0.37,,,5404.26370404434
fixation,vertical,_,0.13,,,5404.64711909352
vertical_bottom,vertical,blue_first,0.37,,,5404.79721778244
fixation,vertical,_,0.13,,,5405.18048140829
vertical_top,vertical,blue_second,0.37,,,5405.33042432976
fixation,vertical,_,0.13,,,5405.71380121281
vertical_bottom,vertical,red_first,0.37,,,5405.86373668724
fixation,vertical,_,0.13,,,5406.24707664534
vertical_top,vertical,red_second,0.37,,,5406.3972128798
fixation,vertical,_,0.13,,,5406.78046967918
vertical_bottom,vertical,blue_first,0.37,,,5406.9304793138
fixation,vertical,_,0.13,,,5407.31373828525
vertical_top,vertical,blue_second,0.37,,,5407.46372744048
fixation,vertical,_,0.13,,,5407.84716265876
vertical_bottom,vertical,red_first,0.37,,,5407.99708013614
fixation,vertical,_,0.13,,,5408.38047998094
vertical_top,vertical,red_second,0.37,,,5408.53046417147
fixation,vertical,_,0.13,,,5408.91376627374
vertical_bottom,vertical,blue_first,0.37,,,5409.06375108486
fixation,vertical,_,0.13,,,5409.44715186054
vertical_top,vertical,blue_second,0.37,,,5409.59707833644
fixation,vertical,_,0.13,,,5409.98043194747
vertical_bottom,vertical,red_first,0.37,,,5410.1304608203
fixation,vertical,_,0.13,,,5410.51383832394
vertical_top,vertical,red_second,0.37,,,5410.66373842488
fixation,vertical,_,0.13,,,5411.04705728301
vertical_bottom,vertical,blue_first,0.37,,,5411.1971472837
fixation,vertical,_,0.13,,,5411.58034854052
vertical_top,vertical,blue_second,0.37,,,5411.73048632644
fixation,vertical,_,0.13,,,5412.1138089081
vertical_bottom,vertical,red_first,0.37,,,5412.26381606037
fixation,vertical,_,0.13,,,5412.64715074348
horizontal_left,horizontal,red_second,0.37,,8.5,5412.79722491919
fixation,horizontal,_,0.13,,,5413.18039297458
horizontal_right,horizontal,blue_first,0.37,,,5413.33042432976
fixation,horizontal,_,0.13,,,5413.71375156582
horizontal_left,horizontal,blue_second,0.37,,,5413.86381208861
fixation,horizontal,_,0.13,,,5414.24707292182
horizontal_right,horizontal,red_first,0.37,,,5414.39706797263
fixation,horizontal,_,0.13,,,5414.78055811289
horizontal_left,horizontal,red_second,0.37,,,5414.93041073889
fixation,horizontal,_,0.13,,,5415.31389094976
horizontal_right,horizontal,blue_first,0.37,,,5415.46379167128
fixation,horizontal,_,0.13,,,5415.84708229269
horizontal_left,horizontal,blue_second,0.37,,,5415.99707051704
fixation,horizontal,_,0.13,,,5416.38048897945
horizontal_right,horizontal,red_first,0.37,,,5416.53041390389
fixation,horizontal,_,0.13,,,5416.91375386199
horizontal_left,horizontal,red_second,0.37,,,5417.06382090095
fixation,horizontal,_,0.13,,,5417.44709755914
