stimulusTable1,stimulusTable2,stimulusTable3,stimulusTable4,stimulusTable5,stimulusTable6,stimulusTable7
vertical_bottom,vertical,red_first,0.37,,,5070.78038589988
fixation,vertical,_,0.13,,,5071.16367217717
vertical_top,vertical,red_second,0.37,,,5071.31374604259
fixation,vertical,_,0.13,,,5071.69692899208
vertical_bottom,vertical,blue_first,0.37,,,5071.84701651042
fixation,vertical,_,0.13,,,5072.23034033325
vertical_top,vertical,blue_second,0.37,,,5072.38036517226
fixation,vertical,_,0.13,,,5072.76375198472
vertical_bottom,vertical,red_first,0.37,,,5072.9136055416
fixation,vertical,_,0.13,,,5073.29700910991
vertical_top,vertical,red_second,0.37,,,5073.44702836364
fixation,vertical,_,0.13,,,5073.83034908353
vertical_bottom,vertical,blue_first,0.37,,,5073.98023460067
fixation,vertical,_,0.13,,,5074.36367819687
vertical_top,vertical,blue_second,0.37,,,5074.51356464489
fixation,vertical,_,0.13,,,5074.89708953804
vertical_bottom,vertical,red_first,0.37,,,5075.04694681845
fixation,vertical,_,0.13,,,5075.43027405451
vertical_top,vertical,red_second,0.37,,,5075.58034109347
fixation,vertical,_,0.13,,,5075.96360316785
vertical_bottom,vertical,blue_first,0.37,,,5076.11370527
fixation,vertical,_,0.13,,,5076.49692514443
vertical_top,vertical,blue_second,0.37,,,5076.64700769808
fixation,vertical,_,0.13,,,5077.03034827677
vertical_bottom,vertical,red_first,0.37,,,5077.18025737622
fixation,vertical,_,0.13,,,5077.56368887097
vertical_top,vertical,red_second,0.37,,,5077.71359703955
fixation,vertical,_,0.13,,,5078.09701829461
vertical_bottom,vertical,blue_first,0.37,,,5078.24700869102
fixation,vertical,_,0.13,,,5078.63025431983
vertical_top,vertical,blue_second,0.37,,,5078.7803257029
fixation,vertical,_,0.13,,,5079.16366907424
vertical_bottom,vertical,red_first,0.37,,,5079.31362285599
fixation,vertical,_,0.13,,,5079.69693674942
vertical_top,vertical,red_second,0.37,,,5079.84700627073
fixation,vertical,_,0.13,,,5080.23028075686
horizontal_right,horizontal,blue_first,0.37,,9,5080.38029101206
fixation,horizontal,_,0.13,,,5080.76360087168
horizontal_left,horizontal,blue_second,0.37,,,5080.91359964602
fixation,horizontal,_,0.13,,,5082.33035234162
horizontal_right,horizontal,red_first,0.37,,,5082.48033839391
fixation,horizontal,_,0.13,,,5082.86354740807
horizontal_left,horizontal,red_second,0.37,,,5083.01359707058
fixation,horizontal,_,0.13,,,5083.39701305064
horizontal_right,horizontal,blue_first,0.37,,,5083.54693145891
fixation,horizontal,_,0.13,,,5083.93036543601
horizontal_left,horizontal,blue_second,0.37,,,5084.08033256039
fixation,horizontal,_,0.13,,,5084.4636030127
horizontal_right,horizontal,red_first,0.37,,,5084.61376282948
fixation,horizontal,_,0.13,,,5084.9969342981
horizontal_left,horizontal,red_second,0.37,,,5085.1470289532
fixation,horizontal,_,0.13,,,5085.53043034946
horizontal_right,horizontal,blue_first,0.37,,,5085.68041516058
fixation,horizontal,_,0.13,,,5086.06359345566
horizontal_left,horizontal,blue_second,0.37,,,5086.21359409176
fixation,horizontal,_,0.13,,,5086.59708299085
horizontal_right,horizontal,red_first,0.37,,,5086.74695144183
fixation,horizontal,_,0.13,,,5087.13042203358
horizontal_left,horizontal,red_second,0.37,,,5087.28042111822
fixation,horizontal,_,0.13,,,5087.66369498376
horizontal_right,horizontal,blue_first,0.37,,,5087.81363325083
fixation,horizontal,_,0.13,,,5088.19709577495
horizontal_left,horizontal,blue_second,0.37,,,5088.34693660979
fixation,horizontal,_,0.13,,,5088.73026508702
horizontal_right,horizontal,red_first,0.37,,,5088.88042552439
fixation,horizontal,_,0.13,,,5089.26377044719
horizontal_left,horizontal,red_second,0.37,,,5089.41360755851
fixation,horizontal,_,0.13,,,5089.79700647242
horizontal_right,horizontal,blue_first,0.37,,,5089.94693294832
fixation,horizontal,_,0.13,,,5090.33028469759
horizontal_left,horizontal,blue_second,0.37,,,5090.48033963509
fixation,horizontal,_,0.13,,,5090.86366531968
horizontal_right,horizontal,red_first,0.37,,,5091.01359179559
fixation,horizontal,_,0.13,,,5091.39702856533
vertical_top,vertical,red_second,0.37,,9.5,5091.54692804568
fixation,vertical,_,0.13,,,5091.9303415434
vertical_bottom,vertical,blue_first,0.37,,,5092.08034435155
fixation,vertical,_,0.13,,,5092.46361014946
vertical_top,vertical,blue_second,0.37,,,5092.61370201191
fixation,vertical,_,0.13,,,5092.99702769651
vertical_bottom,vertical,red_first,0.37,,,5094.16368024481
fixation,vertical,_,0.13,,,5094.54694231919
vertical_top,vertical,red_second,0.37,,,5094.69693209501
fixation,vertical,_,0.13,,,5095.08029501485
vertical_bottom,vertical,blue_first,0.37,,,5095.23041294198
fixation,vertical,_,0.13,,,5095.61376748389
vertical_top,vertical,blue_second,0.37,,,5095.76374236561
fixation,vertical,_,0.13,,,5096.14701654145
vertical_bottom,vertical,red_first,0.37,,,5096.2969309159
fixation,vertical,_,0.13,,,5096.68025660049
vertical_top,vertical,red_second,0.37,,,5096.83043038049
fixation,vertical,_,0.13,,,5097.21365273727
vertical_bottom,vertical,blue_first,0.37,,,5097.36367106011
fixation,vertical,_,0.13,,,5097.74694337419
vertical_top,vertical,blue_second,0.37,,,5097.89693749412
fixation,vertical,_,0.13,,,5098.28034975066
vertical_bottom,vertical,red_first,0.37,,,5098.43021975311
fixation,vertical,_,0.13,,,5098.81360904792
vertical_top,vertical,red_second,0.37,,,5098.96376110735
fixation,vertical,_,0.13,,,5099.34695243477
vertical_bottom,vertical,blue_first,0.37,,,5099.49701947372
fixation,vertical,_,0.13,,,5099.88026137901
vertical_top,vertical,blue_second,0.37,,,5100.03027039305
fixation,vertical,_,0.13,,,5100.41369971574
vertical_bottom,vertical,red_first,0.37,,,5100.56367335629
fixation,vertical,_,0.13,,,5100.94695715123
horizontal_left,horizontal,red_second,0.37,,8,5101.09702543136
fixation,horizontal,_,0.13,,,5101.48026051019
horizontal_right,horizontal,blue_first,0.37,,,5101.63043273872
fixation,horizontal,_,0.13,,,5102.01375997478
horizontal_left,horizontal,blue_second,0.37,,,5102.16368303745
fixation,horizontal,_,0.13,,,5103.56370935036
horizontal_right,horizontal,red_first,0.37,,,5103.71361069247
fixation,horizontal,_,0.13,,,5104.09701984608
horizontal_left,horizontal,red_second,0.37,,,5104.24701862042
fixation,horizontal,_,0.13,,,5104.63043770342
horizontal_right,horizontal,blue_first,0.37,,,5104.78026271328
fixation,horizontal,_,0.13,,,5105.16361104931
horizontal_left,horizontal,blue_second,0.37,,,5105.31376310875
fixation,horizontal,_,0.13,,,5105.69710896243
horizontal_right,horizontal,red_first,0.37,,,5105.84702364717
fixation,horizontal,_,0.13,,,5106.23043683459
horizontal_left,horizontal,red_second,0.37,,,5106.38026556798
fixation,horizontal,_,0.13,,,5106.76365238043
horizontal_right,horizontal,blue_first,0.37,,,5106.9137783752
fixation,horizontal,_,0.13,,,5107.29692346885
horizontal_left,horizontal,blue_second,0.37,,,5107.44701440042
fixation,horizontal,_,0.13,,,5107.83028019833
horizontal_right,horizontal,red_first,0.37,,,5107.9802823859
fixation,horizontal,_,0.13,,,5108.3636173793
horizontal_left,horizontal,red_second,0.37,,,5108.51367852268
fixation,horizontal,_,0.13,,,5108.89692694414
horizontal_right,horizontal,blue_first,0.37,,,5109.04701166984
fixation,horizontal,_,0.13,,,5109.43036807351
horizontal_left,horizontal,blue_second,0.37,,,5109.58027344944
fixation,horizontal,_,0.13,,,5109.96368167216
vertical_bottom,vertical,red_first,0.37,,7.5,5110.11360938924
fixation,vertical,_,0.13,,,5110.49694438264
vertical_top,vertical,red_second,0.37,,,5110.6469571202
fixation,vertical,_,0.13,,,5111.03026542835
vertical_bottom,vertical,blue_first,0.37,,,5111.18033184672
fixation,vertical,_,0.13,,,5112.58042704483
vertical_top,vertical,blue_second,0.37,,,5112.73041620006
fixation,vertical,_,0.13,,,5113.11369503031
vertical_bottom,vertical,red_first,0.37,,,5113.26359668271
fixation,vertical,_,0.13,,,5113.64709954502
vertical_top,vertical,red_second,0.37,,,5113.79700305919
fixation,vertical,_,0.13,,,5114.18035356728
vertical_bottom,vertical,blue_first,0.37,,,5114.33037716511
fixation,vertical,_,0.13,,,5114.71361503658
vertical_top,vertical,blue_second,0.37,,,5114.86360326094
fixation,vertical,_,0.13,,,5115.24702513658
vertical_bottom,vertical,red_first,0.37,,,5115.39694913014
fixation,vertical,_,0.13,,,5115.78028008972
vertical_top,vertical,red_second,0.37,,,5115.93036171249
fixation,vertical,_,0.13,,,5116.31360610013
vertical_bottom,vertical,blue_first,0.37,,,5116.46362721561
fixation,vertical,_,0.13,,,5116.84696003696
vertical_top,vertical,blue_second,0.37,,,5116.99695943189
fixation,vertical,_,0.13,,,5117.38044553833
