stimulusTable1,stimulusTable2,stimulusTable3,stimulusTable4,stimulusTable5,stimulusTable6,stimulusTable7
vertical_bottom,vertical,red_first,0.555,,,6361.96269123904
fixation,vertical,_,0.195,,,6362.52968503484
vertical_top,vertical,red_second,0.555,,,6362.72939891922
fixation,vertical,_,0.195,,,6363.29634171017
vertical_bottom,vertical,blue_first,0.555,,,6363.49605104518
fixation,vertical,_,0.195,,,6364.06297940224
vertical_top,vertical,blue_second,0.555,,,6364.26270626323
fixation,vertical,_,0.195,,,6364.82965465637
vertical_bottom,vertical,red_first,0.555,,,6365.02935527548
fixation,vertical,_,0.195,,,6365.59630922606
vertical_top,vertical,red_second,0.555,,,6365.796026025
fixation,vertical,_,0.195,,,6366.36296825094
vertical_bottom,vertical,blue_first,0.555,,,6366.56269576029
fixation,vertical,_,0.195,,,6367.12962195614
vertical_top,vertical,blue_second,0.555,,,6367.32934602451
fixation,vertical,_,0.195,,,6367.89628257107
vertical_bottom,vertical,red_first,0.555,,,6368.09598222071
fixation,vertical,_,0.195,,,6368.66294278154
horizontal_left,horizontal,red_second,0.555,,6.75,6368.86266845694
fixation,horizontal,_,0.195,,,6369.42958711166
horizontal_right,horizontal,blue_first,0.555,,,6370.66267210538
fixation,horizontal,_,0.195,,,6371.22958294728
horizontal_left,horizontal,blue_second,0.555,,,6371.4292832561
fixation,horizontal,_,0.195,,,6371.99623792142
horizontal_right,horizontal,red_first,0.555,,,6372.19596415102
fixation,horizontal,_,0.195,,,6372.76288044537
horizontal_left,horizontal,red_second,0.555,,,6372.96263214652
fixation,horizontal,_,0.195,,,6373.52955089541
horizontal_right,horizontal,blue_first,0.555,,,6373.72929531016
fixation,horizontal,_,0.195,,,6374.29620186357
horizontal_left,horizontal,blue_second,0.555,,,6374.49587708831
fixation,horizontal,_,0.195,,,6375.06286514916
horizontal_right,horizontal,red_first,0.555,,,6375.26258861392
fixation,horizontal,_,0.195,,,6375.82951323053
horizontal_left,horizontal,red_second,0.555,,,6376.02922674905
fixation,horizontal,_,0.195,,,6376.59619065669
horizontal_right,horizontal,blue_first,0.555,,,6376.79588531391
fixation,horizontal,_,0.195,,,6377.36283691493
vertical_top,vertical,blue_second,0.555,,7.5,6377.56254568493
fixation,vertical,_,0.195,,,6378.12948456407
vertical_bottom,vertical,red_first,0.555,,,6379.36277989878
fixation,vertical,_,0.195,,,6379.92946482963
vertical_top,vertical,red_second,0.555,,,6380.12918891497
fixation,vertical,_,0.195,,,6380.69612736187
vertical_bottom,vertical,blue_first,0.555,,,6380.89585793552
fixation,vertical,_,0.195,,,6381.46281106021
vertical_top,vertical,blue_second,0.555,,,6381.66248912232
fixation,vertical,_,0.195,,,6382.22945129017
vertical_bottom,vertical,red_first,0.555,,,6382.42917448325
fixation,vertical,_,0.195,,,6382.99610073466
vertical_top,vertical,red_second,0.555,,,6383.19581152696
fixation,vertical,_,0.195,,,6383.76277214336
vertical_bottom,vertical,blue_first,0.555,,,6383.96247952246
fixation,vertical,_,0.195,,,6384.5294099682
vertical_top,vertical,blue_second,0.555,,,6384.72914866496
fixation,vertical,_,0.195,,,6385.29606949171
vertical_bottom,vertical,red_first,0.555,,,6385.49580006536
fixation,vertical,_,0.195,,,6386.06272480393
vertical_top,vertical,red_second,0.555,,,6386.26243075353
fixation,vertical,_,0.195,,,6386.82938647168
vertical_bottom,vertical,blue_first,0.555,,,6387.02911202512
fixation,vertical,_,0.195,,,6387.59604969088
horizontal_left,horizontal,blue_second,0.555,,9,6387.79577099443
fixation,horizontal,_,0.195,,,6389.39600415762
horizontal_right,horizontal,red_first,0.555,,,6389.59574204546
fixation,horizontal,_,0.195,,,6390.16268077486
horizontal_left,horizontal,red_second,0.555,,,6390.36239476422
fixation,horizontal,_,0.195,,,6390.92933912359
horizontal_right,horizontal,blue_first,0.555,,,6391.12904107803
fixation,horizontal,_,0.195,,,6391.69599890182
horizontal_left,horizontal,blue_second,0.555,,,6391.89570537784
fixation,horizontal,_,0.195,,,6392.46264437893
horizontal_right,horizontal,red_first,0.555,,,6392.66237805548
fixation,horizontal,_,0.195,,,6393.2293116319
horizontal_left,horizontal,red_second,0.555,,,6393.42899888076
fixation,horizontal,_,0.195,,,6393.99597181459
horizontal_right,horizontal,blue_first,0.555,,,6394.19569481933
fixation,horizontal,_,0.195,,,6394.7626423202
horizontal_left,horizontal,blue_second,0.555,,,6394.96235593289
fixation,horizontal,_,0.195,,,6411.57842927841
horizontal_left,horizontal,red_first,0.555,,,6411.77886044169
fixation,horizontal,_,0.195,,,6412.34573394847
horizontal_right,horizontal,red_second,0.555,,,6412.54546492658
fixation,horizontal,_,0.195,,,6413.11240439851
horizontal_left,horizontal,blue_first,0.555,,,6413.31210275142
fixation,horizontal,_,0.195,,,6413.87905011953
horizontal_right,horizontal,blue_second,0.555,,,6414.07876311163
fixation,horizontal,_,0.195,,,6414.64572916352
horizontal_left,horizontal,red_first,0.555,,,6414.84543951275
fixation,horizontal,_,0.195,,,6415.41241345465
horizontal_right,horizontal,red_second,0.555,,,6415.61208753856
fixation,horizontal,_,0.195,,,6416.17903754954
