stimulusTable1,stimulusTable2,stimulusTable3,stimulusTable4,stimulusTable5,stimulusTable6,stimulusTable7
fixation,ambiguous,_,0.13,,,23215.6841780923
ambiguous_left_bottom,ambiguous,red_second,0.37,,,23215.8342301909
fixation,ambiguous,_,0.13,,,23216.2175115911
ambiguous_left_top,ambiguous,blue_first,0.37,,,23216.3674172302
fixation,ambiguous,_,0.13,,,23216.7507690675
ambiguous_left_bottom,ambiguous,blue_second,0.37,,,23216.9007740012
fixation,ambiguous,_,0.13,,,23217.2842614376
ambiguous_left_top,ambiguous,red_first,0.37,,,23217.4342415477
fixation,ambiguous,_,0.13,,,23217.8174186886
ambiguous_left_bottom,ambiguous,red_second,0.37,,,23217.9674441018
fixation,ambiguous,_,0.13,,,23218.3508468276
ambiguous_left_top,ambiguous,blue_first,0.37,,,23218.5007515358
fixation,ambiguous,_,0.13,,,23218.8841787749
ambiguous_left_bottom,ambiguous,blue_second,0.37,,,23219.0342398721
fixation,ambiguous,_,0.13,,,23219.4173915688
ambiguous_left_top,ambiguous,red_first,0.37,,,23219.5675119324
fixation,ambiguous,_,0.13,,,23219.9508563226
ambiguous_left_bottom,ambiguous,red_second,0.37,,,23220.1007777868
fixation,ambiguous,_,0.13,,,23220.4841826846
ambiguous_left_top,ambiguous,blue_first,0.37,,,23220.6342580554
fixation,ambiguous,_,0.13,,,23221.0174423331
ambiguous_left_bottom,ambiguous,blue_second,0.37,,,23221.1674385785
fixation,ambiguous,_,0.13,,,23221.5508645765
ambiguous_left_top,ambiguous,red_first,0.37,,,23221.7007879024
fixation,ambiguous,_,0.13,,,23222.0841959032
ambiguous_left_bottom,ambiguous,red_second,0.37,,,23222.2341847016
fixation,ambiguous,_,0.13,,,23222.6175402624
ambiguous_left_top,ambiguous,blue_first,0.37,,,23222.7675492299
fixation,ambiguous,_,0.13,,,23223.1507896711
ambiguous_left_bottom,ambiguous,blue_second,0.37,,10.5,23223.3008727993
fixation,ambiguous,_,0.13,,,23223.6841386847
ambiguous_left_top,ambiguous,red_first,0.37,,,23223.8342336041
fixation,ambiguous,_,0.13,,,23224.2175522398
ambiguous_left_bottom,ambiguous,red_second,0.37,,,23224.3675497264
fixation,ambiguous,_,0.13,,,23224.7508910137
ambiguous_left_top,ambiguous,blue_first,0.37,,,23224.9008130984
fixation,ambiguous,_,0.13,,,23225.2841891388
ambiguous_left_bottom,ambiguous,blue_second,0.37,,,23225.4342102079
