stimulusTable1,stimulusTable2,stimulusTable3,stimulusTable4,stimulusTable5,stimulusTable6,stimulusTable7
ambiguous_left_bottom,ambiguous,white_first,0.37,,,9200.11972197565
fixation,ambiguous,_,0.13,,,9200.50308722037
ambiguous_left_top,ambiguous,white_second,0.37,,,9200.63594382521
fixation,ambiguous,_,0.13,,,9201.01976140003
ambiguous_left_bottom,ambiguous,white_first,0.37,,,9201.1526322683
fixation,ambiguous,_,0.13,,,9201.53643292435
ambiguous_left_top,ambiguous,white_second,0.37,,,9201.66929103488
fixation,ambiguous,_,0.13,,,9202.0530818073
ambiguous_left_bottom,ambiguous,white_first,0.37,,,9202.18597420298
fixation,ambiguous,_,0.13,,,9202.56977522517
ambiguous_left_top,ambiguous,white_second,0.37,,,9202.70262367083
fixation,ambiguous,_,0.13,,,9203.08641909766
ambiguous_left_bottom,ambiguous,white_first,0.37,,,9203.21930290673
fixation,ambiguous,_,0.13,,,9203.60309319586
ambiguous_left_top,ambiguous,white_second,0.37,,,9203.73594156006
fixation,ambiguous,_,0.13,,,9204.11976095088
ambiguous_left_bottom,ambiguous,white_first,0.37,,,9204.25261657907
fixation,ambiguous,_,0.13,,,9204.6364436
ambiguous_left_top,ambiguous,white_second,0.37,,,9204.76927871312
fixation,ambiguous,_,0.13,,,9205.15310107965
ambiguous_left_bottom,ambiguous,white_first,0.37,,,9205.28594474368
fixation,ambiguous,_,0.13,,,9205.66977171885
ambiguous_left_top,ambiguous,white_second,0.37,,,9205.80261698012
fixation,ambiguous,_,0.13,,,9206.1864270722
ambiguous_left_bottom,ambiguous,white_first,0.37,,,9206.31929731989
fixation,ambiguous,_,0.13,,,9206.70308773624
ambiguous_left_top,ambiguous,white_second,0.37,,,9206.83594643168
fixation,ambiguous,_,0.13,,,9207.21977738482
ambiguous_left_bottom,ambiguous,white_first,0.37,,,9207.35259646427
fixation,ambiguous,_,0.13,,,9207.73643318577
ambiguous_left_top,ambiguous,white_second,0.37,,,9207.86929204412
fixation,ambiguous,_,0.13,,,9208.25309389557
ambiguous_left_bottom,ambiguous,white_first,0.37,,8,9208.38593637428
fixation,ambiguous,_,0.13,,,9208.76975686897
ambiguous_left_top,ambiguous,white_second,0.37,,,9208.90261617491
fixation,ambiguous,_,0.13,,,9209.28642254347
ambiguous_left_bottom,ambiguous,white_first,0.37,,,9209.41929629592
fixation,ambiguous,_,0.13,,,9209.80309921555
ambiguous_left_top,ambiguous,white_second,0.37,,,9209.93593344356
fixation,ambiguous,_,0.13,,,9210.31976404063
ambiguous_left_bottom,ambiguous,white_first,0.37,,,9210.45262007065
fixation,ambiguous,_,0.13,,,9210.83643326567
ambiguous_left_top,ambiguous,white_second,0.37,,,9210.96928782568
fixation,ambiguous,_,0.13,,,9211.35309038925
ambiguous_left_bottom,ambiguous,white_first,0.37,,,9211.48594314334
fixation,ambiguous,_,0.13,,,9211.86976887733
ambiguous_left_top,ambiguous,white_second,0.37,,,9212.00262547209
fixation,ambiguous,_,0.13,,,9212.38643489782
ambiguous_left_bottom,ambiguous,white_first,0.37,,,9212.51928516956
fixation,ambiguous,_,0.13,,,9212.90309313535
ambiguous_left_top,ambiguous,white_second,0.37,,,9213.03596648597
fixation,ambiguous,_,0.13,,,9213.41977666959
ambiguous_left_bottom,ambiguous,white_first,0.37,,,9213.55261049576
fixation,ambiguous,_,0.13,,,9213.93643056301
ambiguous_left_top,ambiguous,white_second,0.37,,,9214.06925934302
fixation,ambiguous,_,0.13,,,9214.45309277851
ambiguous_left_bottom,ambiguous,white_first,0.37,,,9214.58595829033
fixation,ambiguous,_,0.13,,,9214.96975854455
ambiguous_left_top,ambiguous,white_second,0.37,,,9215.10260996593
fixation,ambiguous,_,0.13,,,9215.48642227584
ambiguous_left_bottom,ambiguous,white_first,0.37,,,9215.61930102867
fixation,ambiguous,_,0.13,,,9216.00308723822
ambiguous_left_top,ambiguous,white_second,0.37,,,9216.13596976035
fixation,ambiguous,_,0.13,,,9216.51977538109
ambiguous_left_bottom,ambiguous,white_first,0.37,,,9216.65260575834
fixation,ambiguous,_,0.13,,,9217.03642572398
ambiguous_left_top,ambiguous,white_second,0.37,,,9217.16930833764
fixation,ambiguous,_,0.13,,,9217.55309867254
ambiguous_left_bottom,ambiguous,white_first,0.37,,,9217.68596740444
fixation,ambiguous,_,0.13,,,9218.06976363492
ambiguous_left_top,ambiguous,white_second,0.37,,9.5,9218.20261789471
fixation,ambiguous,_,0.13,,,9218.58641748258
ambiguous_left_bottom,ambiguous,white_first,0.37,,,9218.71929823447
fixation,ambiguous,_,0.13,,,9219.10309440911
ambiguous_left_top,ambiguous,white_second,0.37,,,9219.23596063305
fixation,ambiguous,_,0.13,,,9219.61975680768
ambiguous_left_bottom,ambiguous,white_first,0.37,,,9219.75260791877
fixation,ambiguous,_,0.13,,,9220.13644074375
ambiguous_left_top,ambiguous,white_second,0.37,,,9220.26929587857
fixation,ambiguous,_,0.13,,,9220.65310460226
ambiguous_left_bottom,ambiguous,white_first,0.37,,,9220.7859636336
fixation,ambiguous,_,0.13,,,9221.16975224404
ambiguous_left_top,ambiguous,white_second,0.37,,,9221.30260752624
fixation,ambiguous,_,0.13,,,9221.68645008747
ambiguous_left_bottom,ambiguous,white_first,0.37,,,9221.81928290131
fixation,ambiguous,_,0.13,,,9222.20309228127
ambiguous_left_top,ambiguous,white_second,0.37,,,9222.33594725318
fixation,ambiguous,_,0.13,,,9222.71976939087
ambiguous_left_bottom,ambiguous,white_first,0.37,,,9222.85262643322
fixation,ambiguous,_,0.13,,,9223.23644282272
ambiguous_left_top,ambiguous,white_second,0.37,,,9223.36929021028
fixation,ambiguous,_,0.13,,,9223.75309436101
ambiguous_left_bottom,ambiguous,white_first,0.37,,,9223.88589971616
fixation,ambiguous,_,0.13,,,9224.26977062119
ambiguous_left_top,ambiguous,white_second,0.37,,,9224.40264255764
fixation,ambiguous,_,0.13,,,9224.78642642214
ambiguous_left_bottom,ambiguous,white_first,0.37,,,9224.91927213101
fixation,ambiguous,_,0.13,,,9225.30310756556
ambiguous_left_top,ambiguous,white_second,0.37,,,9225.43594985112
fixation,ambiguous,_,0.13,,,9225.81977066618
ambiguous_left_bottom,ambiguous,white_first,0.37,,,9225.9526346723
fixation,ambiguous,_,0.13,,,9226.3364486609
ambiguous_left_top,ambiguous,white_second,0.37,,,9226.46929343888
fixation,ambiguous,_,0.13,,,9226.85311026589
ambiguous_left_bottom,ambiguous,white_first,0.37,,,9226.98594888377
fixation,ambiguous,_,0.13,,,9227.36975910308
ambiguous_left_top,ambiguous,white_second,0.37,,,9227.50261286951
fixation,ambiguous,_,0.13,,,9227.88642890294
ambiguous_left_bottom,ambiguous,white_first,0.37,,,9228.01928266936
fixation,ambiguous,_,0.13,,,9228.40310144967
ambiguous_left_top,ambiguous,white_second,0.37,,,9228.53596836558
fixation,ambiguous,_,0.13,,,9228.91977531903
ambiguous_left_bottom,ambiguous,white_first,0.37,,10.5,9229.0526240393
fixation,ambiguous,_,0.13,,,9229.43642787975
ambiguous_left_top,ambiguous,white_second,0.37,,,9229.56928789781
fixation,ambiguous,_,0.13,,,9229.9531010013
ambiguous_left_bottom,ambiguous,white_first,0.37,,,9230.08597404162
fixation,ambiguous,_,0.13,,,9230.46976858333
ambiguous_left_top,ambiguous,white_second,0.37,,,9230.60263236061
fixation,ambiguous,_,0.13,,,9247.05304341696
ambiguous_left_top,ambiguous,white_first,0.37,,,9247.18596083474
fixation,ambiguous,_,0.13,,,9247.56977694963
ambiguous_left_bottom,ambiguous,white_second,0.37,,,9247.70263661164
fixation,ambiguous,_,0.13,,,9248.08644373808
ambiguous_left_top,ambiguous,white_first,0.37,,,9248.21927433409
fixation,ambiguous,_,0.13,,,9248.60309736698
ambiguous_left_bottom,ambiguous,white_second,0.37,,,9248.73596233967
fixation,ambiguous,_,0.13,,,9249.11976104242
ambiguous_left_top,ambiguous,white_first,0.37,,,9249.25264759836
fixation,ambiguous,_,0.13,,,9249.63644581783
ambiguous_left_bottom,ambiguous,white_second,0.37,,,9249.76928544804
fixation,ambiguous,_,0.13,,,9250.15310391806
ambiguous_left_top,ambiguous,white_first,0.37,,,9250.28594616793
fixation,ambiguous,_,0.13,,,9250.66976715598
ambiguous_left_bottom,ambiguous,white_second,0.37,,,9250.80262947333
fixation,ambiguous,_,0.13,,,9251.18642401504
