stimulusTable1,stimulusTable2,stimulusTable3,stimulusTable4,stimulusTable5,stimulusTable6,stimulusTable7
vertical_bottom,vertical,white_first,0.37,,,9091.93589831879
fixation,vertical,_,0.13,,,9092.31973993727
vertical_top,vertical,white_second,0.37,,,9092.45262660414
fixation,vertical,_,0.13,,,9092.83642711509
vertical_bottom,vertical,white_first,0.37,,,9092.96926687688
fixation,vertical,_,0.13,,,9093.35309168186
vertical_top,vertical,white_second,0.37,,,9093.48590949356
fixation,vertical,_,0.13,,,9093.86975589449
vertical_bottom,vertical,white_first,0.37,,,9094.00261800088
fixation,vertical,_,0.13,,,9094.38643349704
vertical_top,vertical,white_second,0.37,,,9094.51928851051
fixation,vertical,_,0.13,,,9094.90308139562
vertical_bottom,vertical,white_first,0.37,,,9095.03595396432
fixation,vertical,_,0.13,,,9095.41974684943
vertical_top,vertical,white_second,0.37,,,9095.55262771185
fixation,vertical,_,0.13,,,9095.9364224991
vertical_bottom,vertical,white_first,0.37,,,9096.06928495962
fixation,vertical,_,0.13,,,9096.45308494109
vertical_top,vertical,white_second,0.37,,,9096.58596172241
fixation,vertical,_,0.13,,,9096.96975620282
vertical_bottom,vertical,white_first,0.37,,,9097.10261192454
fixation,vertical,_,0.13,,,9097.48642666516
vertical_top,vertical,white_second,0.37,,,9097.6192753378
fixation,vertical,_,0.13,,,9098.00308045932
vertical_bottom,vertical,white_first,0.37,,,9098.13596194232
fixation,vertical,_,0.13,,,9098.5197474646
vertical_top,vertical,white_second,0.37,,,9098.65261280888
fixation,vertical,_,0.13,,,9099.03642821392
vertical_bottom,vertical,white_first,0.37,,,9099.16928078888
fixation,vertical,_,0.13,,,9099.55309326977
vertical_top,vertical,white_second,0.37,,,9099.68597368694
fixation,vertical,_,0.13,,,9100.06976200531
horizontal_right,horizontal,white_first,0.37,,8,9100.20263005111
fixation,horizontal,_,0.13,,,9100.58641513504
horizontal_left,horizontal,white_second,0.37,,,9100.71927635093
fixation,horizontal,_,0.13,,,9101.10307114509
horizontal_right,horizontal,white_first,0.37,,,9101.2359201684
fixation,horizontal,_,0.13,,,9101.61975619469
horizontal_left,horizontal,white_second,0.37,,,9101.75258934919
fixation,horizontal,_,0.13,,,9102.13643073814
horizontal_right,horizontal,white_first,0.37,,,9102.26929036218
fixation,horizontal,_,0.13,,,9102.65307380352
horizontal_left,horizontal,white_second,0.37,,,9102.78591697508
fixation,horizontal,_,0.13,,,9103.16974714963
horizontal_right,horizontal,white_first,0.37,,,9103.30259701615
fixation,horizontal,_,0.13,,,9103.68641920728
horizontal_left,horizontal,white_second,0.37,,,9103.81926420022
fixation,horizontal,_,0.13,,,9104.20309507957
horizontal_right,horizontal,white_first,0.37,,,9104.33594499339
fixation,horizontal,_,0.13,,,9104.71975618927
horizontal_left,horizontal,white_second,0.37,,,9104.85260264602
fixation,horizontal,_,0.13,,,9105.23641069513
horizontal_right,horizontal,white_first,0.37,,,9105.36929873469
fixation,horizontal,_,0.13,,,9105.753085903
horizontal_left,horizontal,white_second,0.37,,,9105.88594392829
fixation,horizontal,_,0.13,,,9106.26975791682
horizontal_right,horizontal,white_first,0.37,,,9106.4026112877
fixation,horizontal,_,0.13,,,9106.78642084445
horizontal_left,horizontal,white_second,0.37,,,9106.91927009384
fixation,horizontal,_,0.13,,,9107.30307982593
horizontal_right,horizontal,white_first,0.37,,,9107.43595634078
fixation,horizontal,_,0.13,,,9107.81976984023
horizontal_left,horizontal,white_second,0.37,,,9107.95260960202
fixation,horizontal,_,0.13,,,9108.33641286177
horizontal_right,horizontal,white_first,0.37,,,9108.46926193237
fixation,horizontal,_,0.13,,,9108.85307942525
horizontal_left,horizontal,white_second,0.37,,,9108.98594977807
fixation,horizontal,_,0.13,,,9109.36974957731
horizontal_right,horizontal,white_first,0.37,,,9109.50260920134
fixation,horizontal,_,0.13,,,9109.88642943958
horizontal_left,horizontal,white_second,0.37,,,9110.01927558604
