stimulusTable1,stimulusTable2,stimulusTable3,stimulusTable4,stimulusTable5,stimulusTable6,stimulusTable7
vertical_bottom,vertical,red_first,0.555,,,5613.6520628131
fixation,vertical,_,0.195,,,5614.21930872439
vertical_top,vertical,red_second,0.555,,,5614.41901909757
fixation,vertical,_,0.195,,,5614.98599173019
vertical_bottom,vertical,blue_first,0.555,,,5615.18567051347
fixation,vertical,_,0.195,,,5615.75266045581
vertical_top,vertical,blue_second,0.555,,,5615.95237331134
fixation,vertical,_,0.195,,,5616.51929825215
vertical_bottom,vertical,red_first,0.555,,,5616.71902501751
fixation,vertical,_,0.195,,,5617.28599391993
vertical_top,vertical,red_second,0.555,,,5617.48569934843
fixation,vertical,_,0.195,,,5618.05264408798
vertical_bottom,vertical,blue_first,0.555,,,5618.25237176421
fixation,vertical,_,0.195,,,5618.8193109852
vertical_top,vertical,blue_second,0.555,,,5619.01901420828
fixation,vertical,_,0.195,,,5619.58600818443
vertical_bottom,vertical,red_first,0.555,,,5619.78570277267
fixation,vertical,_,0.195,,,5620.35266331718
vertical_top,vertical,red_second,0.555,,,5620.55237058075
fixation,vertical,_,0.195,,,5621.11931221737
vertical_bottom,vertical,blue_first,0.555,,,5621.31902660435
fixation,vertical,_,0.195,,,5621.88599553346
vertical_top,vertical,blue_second,0.555,,,5622.08569261739
fixation,vertical,_,0.195,,,5622.65265465999
vertical_bottom,vertical,red_first,0.555,,,5622.85237371472
fixation,vertical,_,0.195,,,5623.41933860334
horizontal_left,horizontal,red_second,0.555,,9.75,5623.61902664205
fixation,horizontal,_,0.195,,,5624.18599556449
horizontal_right,horizontal,blue_first,0.555,,,5624.38544804689
fixation,horizontal,_,0.195,,,5625.98592059619
horizontal_left,horizontal,blue_second,0.555,,,5626.18570175304
fixation,horizontal,_,0.195,,,5626.75263754746
horizontal_right,horizontal,red_first,0.555,,,5626.95237485613
fixation,horizontal,_,0.195,,,5627.51932177441
horizontal_left,horizontal,red_second,0.555,,,5627.71900274309
fixation,horizontal,_,0.195,,,5628.28599235512
horizontal_right,horizontal,blue_first,0.555,,,5628.48570769967
fixation,horizontal,_,0.195,,,5629.05262522012
horizontal_left,horizontal,blue_second,0.555,,,5629.25236808072
fixation,horizontal,_,0.195,,,5629.8193316948
horizontal_right,horizontal,red_first,0.555,,,5630.0190464121
fixation,horizontal,_,0.195,,,5630.58601410671
horizontal_left,horizontal,red_second,0.555,,,5630.78568298728
fixation,horizontal,_,0.195,,,5631.35265557319
horizontal_right,horizontal,blue_first,0.555,,,5631.552371188
fixation,horizontal,_,0.195,,,5632.1193230643
horizontal_left,horizontal,blue_second,0.555,,,5632.31904336688
fixation,horizontal,_,0.195,,,5632.88599275416
vertical_bottom,vertical,red_first,0.555,,8.25,5633.0857080787
fixation,vertical,_,0.195,,,5633.65264787356
vertical_top,vertical,red_second,0.555,,,5633.85232175887
fixation,vertical,_,0.195,,,5635.45262551507
vertical_bottom,vertical,blue_first,0.555,,,5635.65236833563
fixation,vertical,_,0.195,,,5636.21932670808
vertical_top,vertical,blue_second,0.555,,,5636.41901415289
fixation,vertical,_,0.195,,,5636.98598275169
vertical_bottom,vertical,red_first,0.555,,,5637.18566745724
fixation,vertical,_,0.195,,,5637.7526465393
vertical_top,vertical,red_second,0.555,,,5637.95236217413
fixation,vertical,_,0.195,,,5638.51934095924
vertical_bottom,vertical,blue_first,0.555,,,5638.71901666627
fixation,vertical,_,0.195,,,5639.28598930556
vertical_top,vertical,blue_second,0.555,,,5639.48571263101
fixation,vertical,_,0.195,,,5640.05264468855
vertical_bottom,vertical,red_first,0.555,,,5640.25238016883
fixation,vertical,_,0.195,,,5640.8193242611
vertical_top,vertical,red_second,0.555,,,5641.01904054321
fixation,vertical,_,0.195,,,5641.58597477281
vertical_bottom,vertical,blue_first,0.555,,,5641.78570897855
fixation,vertical,_,0.195,,,5642.35265806221
vertical_top,vertical,blue_second,0.555,,,5642.5523755588
fixation,vertical,_,0.195,,,5643.11931440277
horizontal_right,horizontal,red_first,0.555,,9,5643.31902696802
fixation,horizontal,_,0.195,,,5643.8859859277
horizontal_left,horizontal,red_second,0.555,,,5644.08564158576
fixation,horizontal,_,0.195,,,5645.68595925846
horizontal_right,horizontal,blue_first,0.555,,,5645.88569894939
fixation,horizontal,_,0.195,,,5646.45265515646
horizontal_left,horizontal,blue_second,0.555,,,5646.65236461878
fixation,horizontal,_,0.195,,,5663.26856489547
horizontal_left,horizontal,red_first,0.555,,,5663.46911415939
fixation,horizontal,_,0.195,,,5664.03599153517
horizontal_right,horizontal,red_second,0.555,,,5664.2357213968
fixation,horizontal,_,0.195,,,5664.80264231046
horizontal_left,horizontal,blue_first,0.555,,,5665.00237156485
fixation,horizontal,_,0.195,,,5665.56934139148
horizontal_right,horizontal,blue_second,0.555,,,5665.76902513946
fixation,horizontal,_,0.195,,,5666.33598257436
horizontal_left,horizontal,red_first,0.555,,,5666.53569389177
fixation,horizontal,_,0.195,,,5667.10265102972
horizontal_right,horizontal,red_second,0.555,,,5667.30232303992
fixation,horizontal,_,0.195,,,5667.86931819719
horizontal_left,horizontal,blue_first,0.555,,,5668.06904311414
fixation,horizontal,_,0.195,,,5668.63599159056
horizontal_right,horizontal,blue_second,0.555,,,5668.83569700571
