stimulusTable1,stimulusTable2,stimulusTable3,stimulusTable4,stimulusTable5,stimulusTable6,stimulusTable7
vertical_bottom,vertical,red_first,0.555,,,19377.1860641854
fixation,vertical,_,0.195,,,19377.7530366253
vertical_top,vertical,red_second,0.555,,,19377.9527426561
fixation,vertical,_,0.195,,,19378.5196800185
vertical_bottom,vertical,blue_first,0.555,,,19378.7193812367
fixation,vertical,_,0.195,,,19379.2863487119
vertical_top,vertical,blue_second,0.555,,,19379.4860635745
fixation,vertical,_,0.195,,,19380.0529963742
vertical_bottom,vertical,red_first,0.555,,,19380.2527339026
fixation,vertical,_,0.195,,,19380.8196478121
vertical_top,vertical,red_second,0.555,,,19381.0193748593
fixation,vertical,_,0.195,,,19381.5863017781
vertical_bottom,vertical,blue_first,0.555,,,19381.7860498793
fixation,vertical,_,0.195,,,19382.3529648029
vertical_top,vertical,blue_second,0.555,,,19382.5527001447
fixation,vertical,_,0.195,,,19383.1196218114
vertical_bottom,vertical,red_first,0.555,,,19383.3193470344
fixation,vertical,_,0.195,,,19383.886286017
vertical_top,vertical,red_second,0.555,,,19384.0860174458
fixation,vertical,_,0.195,,,19384.6529305077
vertical_bottom,vertical,blue_first,0.555,,,19384.8526443187
fixation,vertical,_,0.195,,,19385.419594857
vertical_top,vertical,blue_second,0.555,,,19385.6193372897
fixation,vertical,_,0.195,,,19386.1862504578
horizontal_right,horizontal,red_first,0.555,,9,19386.3859588272
fixation,horizontal,_,0.195,,,19386.9529172665
horizontal_left,horizontal,red_second,0.555,,,19387.1526377373
fixation,horizontal,_,0.195,,,19387.7195830006
horizontal_right,horizontal,blue_first,0.555,,,19387.9192609096
fixation,horizontal,_,0.195,,,19389.5195314812
horizontal_left,horizontal,blue_second,0.555,,,19389.7192774479
fixation,horizontal,_,0.195,,,19390.2861888146
horizontal_right,horizontal,red_first,0.555,,,19390.4859193355
fixation,horizontal,_,0.195,,,19391.0528734307
horizontal_left,horizontal,red_second,0.555,,,19391.2525886036
fixation,horizontal,_,0.195,,,19391.8195284941
horizontal_right,horizontal,blue_first,0.555,,,19392.0192381652
fixation,horizontal,_,0.195,,,19392.586183845
horizontal_left,horizontal,blue_second,0.555,,,19392.7858820207
fixation,horizontal,_,0.195,,,19393.3528277381
horizontal_right,horizontal,red_first,0.555,,,19393.5525739775
fixation,horizontal,_,0.195,,,19394.119486525
horizontal_left,horizontal,red_second,0.555,,,19394.3192193616
fixation,horizontal,_,0.195,,,19394.8861521383
horizontal_right,horizontal,blue_first,0.555,,,19395.0858790565
fixation,horizontal,_,0.195,,,19395.6528105463
horizontal_left,horizontal,blue_second,0.555,,,19395.8525324248
fixation,horizontal,_,0.195,,,19396.4194687127
horizontal_right,horizontal,red_first,0.555,,,19396.6191983027
fixation,horizontal,_,0.195,,,19397.1861303527
vertical_top,vertical,red_second,0.555,,9.75,19397.3858486889
fixation,vertical,_,0.195,,,19397.9527843187
