stimulusTable1,stimulusTable2,stimulusTable3,stimulusTable4,stimulusTable5,stimulusTable6,stimulusTable7
vertical_bottom,vertical,white_second,5,,12,24963.0617084675
fixation,horizontal,_,1,,,24965.461623942
vertical_bottom,vertical,white_second,5,,,24966.4783710228
fixation,vertical,_,1,,,24969.0782514967
horizontal_right,horizontal,white_second,5,,12,24970.0948884861
fixation,vertical,_,1,,,24972.7115132443
horizontal_right,horizontal,white_second,5,,12,24973.7282379856
fixation,horizontal,_,1,,,24976.3448412727
vertical_top,vertical,white_first,5,,,24977.3615691779
fixation,horizontal,_,1,,,24979.1611047174
vertical_bottom,vertical,white_second,5,,,24980.1780222249
fixation,horizontal,_,1,,,24982.7276122626
horizontal_right,horizontal,white_second,5,,12,24983.744686192
fixation,vertical,_,1,,,24986.6281128748
vertical_bottom,vertical,white_second,5,,18,24987.6448072985
fixation,vertical,_,1,,,24990.2613732577
horizontal_right,horizontal,white_second,5,,,24991.2781794493
fixation,horizontal,_,1,,,24994.1273630315
horizontal_right,horizontal,white_second,5,,,24995.1442759255
fixation,horizontal,_,1,,,24997.6779894866
vertical_top,vertical,white_first,5,,,24998.6945872558
fixation,vertical,_,1,,,25000.5941642173
horizontal_left,horizontal,white_first,5,,,25001.6112304179
fixation,vertical,_,1,,,25003.5440016666
horizontal_left,horizontal,white_first,5,,,25004.5609965052
fixation,horizontal,_,1,,,25006.4438776399
horizontal_left,horizontal,white_first,5,,18,25007.4607964607
fixation,horizontal,_,1,,,25009.2607710915
vertical_top,vertical,white_first,5,,12,25010.277801515
fixation,horizontal,_,1,,,25012.2105372018
vertical_bottom,vertical,white_second,5,,,25013.2273863924
fixation,vertical,_,1,,,25015.6777903417
horizontal_left,horizontal,white_first,5,,,25016.6947603981
fixation,vertical,_,1,,,25018.6773540576
