stimulusTable1,stimulusTable2,stimulusTable3,stimulusTable4,stimulusTable5,stimulusTable6,stimulusTable7
vertical_bottom,vertical,red_first,0.37,,,22267.1813985707
fixation,vertical,_,0.13,,,22267.5649419631
vertical_top,vertical,red_second,0.37,,,22267.6975107587
fixation,vertical,_,0.13,,,22268.0816182817
vertical_bottom,vertical,blue_first,0.37,,,22268.2313213781
fixation,vertical,_,0.13,,,22268.6149220082
vertical_top,vertical,blue_second,0.37,,,22268.7477993577
fixation,vertical,_,0.13,,,22269.1315947505
vertical_bottom,vertical,red_first,0.37,,,22269.2644518169
fixation,vertical,_,0.13,,,22269.648261679
vertical_top,vertical,red_second,0.37,,,22269.781116753
fixation,vertical,_,0.13,,,22270.1649232673
vertical_bottom,vertical,blue_first,0.37,,,22270.2977588095
fixation,vertical,_,0.13,,,22270.6815681488
vertical_top,vertical,blue_second,0.37,,,22270.8144355854
fixation,vertical,_,0.13,,,22271.1982242337
vertical_bottom,vertical,red_first,0.37,,,22271.3310965367
fixation,vertical,_,0.13,,,22271.714893677
vertical_top,vertical,red_second,0.37,,,22271.8477329102
fixation,vertical,_,0.13,,,22272.2315542037
vertical_bottom,vertical,blue_first,0.37,,,22272.3644093106
fixation,vertical,_,0.13,,,22272.7482000001
vertical_top,vertical,blue_second,0.37,,,22272.8810768432
fixation,vertical,_,0.13,,,22273.2648552519
vertical_bottom,vertical,red_first,0.37,,,22273.3977277674
fixation,vertical,_,0.13,,,22273.7815321586
vertical_top,vertical,red_second,0.37,,,22273.9144067643
fixation,vertical,_,0.13,,,22274.2981924893
vertical_bottom,vertical,blue_first,0.37,,,22274.4310689078
fixation,vertical,_,0.13,,,22274.8148397553
vertical_top,vertical,blue_second,0.37,,,22274.9477135773
fixation,vertical,_,0.13,,,22275.3315165967
vertical_bottom,vertical,red_first,0.37,,,22275.4643799177
fixation,vertical,_,0.13,,,22275.8481612008
horizontal_left,horizontal,red_second,0.37,,8.5,22275.9810038961
fixation,horizontal,_,0.13,,,22276.3648124353
horizontal_right,horizontal,blue_first,0.37,,,22276.4976771447
fixation,horizontal,_,0.13,,,22277.9147427369
horizontal_left,horizontal,blue_second,0.37,,,22278.0476761988
fixation,horizontal,_,0.13,,,22278.4314496593
horizontal_right,horizontal,red_first,0.37,,,22278.5643412656
fixation,horizontal,_,0.13,,,22278.9481071485
horizontal_left,horizontal,red_second,0.37,,,22279.0809623696
fixation,horizontal,_,0.13,,,22279.4647631516
horizontal_right,horizontal,blue_first,0.37,,,22279.5976289225
fixation,horizontal,_,0.13,,,22279.9814416097
horizontal_left,horizontal,blue_second,0.37,,,22280.1143188773
fixation,horizontal,_,0.13,,,22280.4980940853
