stimulusTable1,stimulusTable2,stimulusTable3,stimulusTable4,stimulusTable5,stimulusTable6,stimulusTable7
vertical_bottom,vertical,red_first,0.37,,,5396.48599574463
fixation,vertical,_,0.13,,,5396.86931949767
vertical_top,vertical,red_second,0.37,,,5397.00216879839
fixation,vertical,_,0.13,,,5397.38598815017
vertical_bottom,vertical,blue_first,0.37,,,5397.51885046809
fixation,vertical,_,0.13,,,5397.90265321117
vertical_top,vertical,blue_second,0.37,,,5398.03553094287
fixation,vertical,_,0.13,,,5398.41931569649
vertical_bottom,vertical,red_first,0.37,,,5398.55219114765
fixation,vertical,_,0.13,,,5398.93599785476
vertical_top,vertical,red_second,0.37,,,5399.06884759779
fixation,vertical,_,0.13,,,5399.4526493402
vertical_bottom,vertical,blue_first,0.37,,,5399.5855060804
fixation,vertical,_,0.13,,,5399.96931033627
vertical_top,vertical,blue_second,0.37,,,5400.10219737677
fixation,vertical,_,0.13,,,5400.48598333288
vertical_bottom,vertical,red_first,0.37,,,5400.61886213505
fixation,vertical,_,0.13,,,5401.00264384796
vertical_top,vertical,red_second,0.37,,,5401.13553022919
fixation,vertical,_,0.13,,,5401.51932128959
vertical_bottom,vertical,blue_first,0.37,,,5401.65218909189
fixation,vertical,_,0.13,,,5402.03597525738
vertical_top,vertical,blue_second,0.37,,,5402.16886828681
fixation,vertical,_,0.13,,,5402.55264790503
vertical_bottom,vertical,red_first,0.37,,,5402.68552008255
fixation,vertical,_,0.13,,,5403.06932530798
vertical_top,vertical,red_second,0.37,,,5403.20218394106
fixation,vertical,_,0.13,,,5403.58599016717
vertical_bottom,vertical,blue_first,0.37,,,5403.71884435522
fixation,vertical,_,0.13,,,5404.10265151221
vertical_top,vertical,blue_second,0.37,,,5404.23552779335
fixation,vertical,_,0.13,,,5404.61931984685
vertical_bottom,vertical,red_first,0.37,,,5404.75218627595
fixation,vertical,_,0.13,,,5405.13599749787
vertical_top,vertical,red_second,0.37,,,5405.26888128829
fixation,vertical,_,0.13,,,5405.65263288673
horizontal_right,horizontal,blue_first,0.37,,9,5405.78551995835
fixation,horizontal,_,0.13,,,5406.16931229103
horizontal_left,horizontal,blue_second,0.37,,,5407.33546564068
fixation,horizontal,_,0.13,,,5407.71930634891
horizontal_right,horizontal,red_first,0.37,,,5407.85218418151
fixation,horizontal,_,0.13,,,5408.23599244009
horizontal_left,horizontal,red_second,0.37,,,5408.36885910969
fixation,horizontal,_,0.13,,,5408.75263941071
horizontal_right,horizontal,blue_first,0.37,,,5408.88551217771
fixation,horizontal,_,0.13,,,5409.26934418174
horizontal_left,horizontal,blue_second,0.37,,,5409.40219182252
fixation,horizontal,_,0.13,,,5409.78598956979
horizontal_right,horizontal,red_first,0.37,,,5409.91884724087
fixation,horizontal,_,0.13,,,5410.30266128655
horizontal_left,horizontal,red_second,0.37,,,5410.4355204393
fixation,horizontal,_,0.13,,,5410.81930952946
horizontal_right,horizontal,blue_first,0.37,,,5410.95216152192
fixation,horizontal,_,0.13,,,5411.33597914396
horizontal_left,horizontal,blue_second,0.37,,,5411.46883854478
fixation,horizontal,_,0.13,,,5411.85264752485
horizontal_right,horizontal,red_first,0.37,,,5411.98550033214
fixation,horizontal,_,0.13,,,5412.36932464863
horizontal_left,horizontal,red_second,0.37,,,5412.50216257696
fixation,horizontal,_,0.13,,,5412.88599033779
horizontal_right,horizontal,blue_first,0.37,,,5413.0188517635
fixation,horizontal,_,0.13,,,5413.40266601857
horizontal_left,horizontal,blue_second,0.37,,,5413.53551762337
fixation,horizontal,_,0.13,,,5413.91930764441
horizontal_right,horizontal,red_first,0.37,,,5414.05218289375
fixation,horizontal,_,0.13,,,5414.43597481524
horizontal_left,horizontal,red_second,0.37,,,5414.56886695246
fixation,horizontal,_,0.13,,,5414.95265577101
horizontal_right,horizontal,blue_first,0.37,,,5415.08551368259
fixation,horizontal,_,0.13,,,5415.46932610701
horizontal_left,horizontal,blue_second,0.37,,,5415.6021876412
fixation,horizontal,_,0.13,,,5415.98597455931
horizontal_right,horizontal,red_first,0.37,,,5416.11884371126
fixation,horizontal,_,0.13,,,5416.5026494488
horizontal_left,horizontal,red_second,0.37,,,5416.63551822066
fixation,horizontal,_,0.13,,,5417.01933050548
horizontal_right,horizontal,blue_first,0.37,,,5417.15216257691
fixation,horizontal,_,0.13,,,5417.53598088934
vertical_top,vertical,blue_second,0.37,,10.5,5417.66884886991
fixation,vertical,_,0.13,,,5418.05263303405
vertical_bottom,vertical,red_first,0.37,,,5419.21928132318
fixation,vertical,_,0.13,,,5419.6026607281
vertical_top,vertical,red_second,0.37,,,5419.73551123131
fixation,vertical,_,0.13,,,5420.11933396522
vertical_bottom,vertical,blue_first,0.37,,,5420.25219894376
fixation,vertical,_,0.13,,,5420.63597979558
