stimulusTable1,stimulusTable2,stimulusTable3,stimulusTable4,stimulusTable5,stimulusTable6,stimulusTable7
ambiguous_left_bottom,ambiguous,red_first,0.37,,,5253.51366735211
fixation,ambiguous,_,0.13,,,5253.89698962347
ambiguous_left_top,ambiguous,red_second,0.37,,,5254.04699987867
fixation,ambiguous,_,0.13,,,5254.4303932073
ambiguous_left_bottom,ambiguous,blue_first,0.37,,,5254.58038701694
fixation,ambiguous,_,0.13,,,5254.96375459118
ambiguous_left_top,ambiguous,blue_second,0.37,,,5255.11373847142
fixation,ambiguous,_,0.13,,,5255.49707687806
ambiguous_left_bottom,ambiguous,red_first,0.37,,,5255.6469425364
fixation,ambiguous,_,0.13,,,5256.03044229576
ambiguous_left_top,ambiguous,red_second,0.37,,,5256.18039111282
fixation,ambiguous,_,0.13,,,5256.56373138121
ambiguous_left_bottom,ambiguous,blue_first,0.37,,,5256.71367709533
fixation,ambiguous,_,0.13,,,5257.09699533287
ambiguous_left_top,ambiguous,blue_second,0.37,,,5257.2469996925
fixation,ambiguous,_,0.13,,,5257.63034430501
ambiguous_left_bottom,ambiguous,red_first,0.37,,,5257.78042592777
fixation,ambiguous,_,0.13,,,5258.16382701374
ambiguous_left_top,ambiguous,red_second,0.37,,,5258.31374821465
fixation,ambiguous,_,0.13,,,5258.69700035963
ambiguous_left_bottom,ambiguous,blue_first,0.37,,,5258.84695383109
fixation,ambiguous,_,0.13,,,5259.23032047445
ambiguous_left_top,ambiguous,blue_second,0.37,,,5259.38028790913
fixation,ambiguous,_,0.13,,,5259.76370078625
ambiguous_left_bottom,ambiguous,red_first,0.37,,,5259.91368156356
fixation,ambiguous,_,0.13,,,5260.29700166286
ambiguous_left_top,ambiguous,red_second,0.37,,,5260.44699795485
fixation,ambiguous,_,0.13,,,5260.83048995688
ambiguous_left_bottom,ambiguous,blue_first,0.37,,,5260.98032799907
fixation,ambiguous,_,0.13,,,5261.36375297766
ambiguous_left_top,ambiguous,blue_second,0.37,,7.5,5261.51375268288
fixation,ambiguous,_,0.13,,,5261.89707650571
ambiguous_left_bottom,ambiguous,red_first,0.37,,,5262.0470827271
fixation,ambiguous,_,0.13,,,5262.43032618386
ambiguous_left_top,ambiguous,red_second,0.37,,,5262.58041804631
fixation,ambiguous,_,0.13,,,5262.96375428089
ambiguous_left_bottom,ambiguous,blue_first,0.37,,,5263.11373754054
fixation,ambiguous,_,0.13,,,5263.49698658259
ambiguous_left_top,ambiguous,blue_second,0.37,,,5263.64707999651
fixation,ambiguous,_,0.13,,,5264.03042212667
ambiguous_left_bottom,ambiguous,red_first,0.37,,,5264.18032408937
fixation,ambiguous,_,0.13,,,5264.56383253696
ambiguous_left_top,ambiguous,red_second,0.37,,,5264.71373512025
fixation,ambiguous,_,0.13,,,5265.09707166513
ambiguous_left_bottom,ambiguous,blue_first,0.37,,,5265.2470735424
fixation,ambiguous,_,0.13,,,5265.63032785944
ambiguous_left_top,ambiguous,blue_second,0.37,,,5265.78033346024
fixation,ambiguous,_,0.13,,,5266.16373237415
ambiguous_left_bottom,ambiguous,red_first,0.37,,,5266.31374293965
fixation,ambiguous,_,0.13,,,5266.69705807426
ambiguous_left_top,ambiguous,red_second,0.37,,,5266.84713193968
fixation,ambiguous,_,0.13,,,5267.23035150382
ambiguous_left_bottom,ambiguous,blue_first,0.37,,,5267.38032173114
fixation,ambiguous,_,0.13,,,5267.76369768332
ambiguous_left_top,ambiguous,blue_second,0.37,,,5267.91368280473
fixation,ambiguous,_,0.13,,,5268.29707985688
ambiguous_left_bottom,ambiguous,red_first,0.37,,,5268.44716241052
fixation,ambiguous,_,0.13,,,5268.83043100107
ambiguous_left_top,ambiguous,red_second,0.37,,,5268.98033389465
fixation,ambiguous,_,0.13,,,5269.36374987472
ambiguous_left_bottom,ambiguous,blue_first,0.37,,,5269.51373561672
fixation,ambiguous,_,0.13,,,5269.89716866294
ambiguous_left_top,ambiguous,blue_second,0.37,,,5270.04706938447
fixation,ambiguous,_,0.13,,,5270.43034914559
ambiguous_left_bottom,ambiguous,red_first,0.37,,,5270.58039973898
fixation,ambiguous,_,0.13,,,5270.96368105157
ambiguous_left_top,ambiguous,red_second,0.37,,,5271.1137493317
fixation,ambiguous,_,0.13,,,5271.49706446631
ambiguous_left_bottom,ambiguous,blue_first,0.37,,,5271.64705207008
fixation,ambiguous,_,0.13,,,5272.03034051943
ambiguous_left_top,ambiguous,blue_second,0.37,,,5272.18042679659
fixation,ambiguous,_,0.13,,,5272.56368359598
ambiguous_left_bottom,ambiguous,red_first,0.37,,,5272.71366685564
fixation,ambiguous,_,0.13,,,5273.09715730619
ambiguous_left_top,ambiguous,red_second,0.37,,11,5273.24706702623
fixation,ambiguous,_,0.13,,,5273.63041722403
