stimulusTable1,stimulusTable2,stimulusTable3,stimulusTable4,stimulusTable5,stimulusTable6,stimulusTable7
vertical_bottom,vertical,red_first,0.37,,,19487.1016947255
fixation,vertical,_,0.13,,,19487.4850255843
vertical_top,vertical,red_second,0.37,,,19487.6178932689
fixation,vertical,_,0.13,,,19488.0016537064
vertical_bottom,vertical,blue_first,0.37,,,19488.1345431631
fixation,vertical,_,0.13,,,19488.5183415336
vertical_top,vertical,blue_second,0.37,,,19488.6512145901
fixation,vertical,_,0.13,,,19489.0350072332
vertical_bottom,vertical,red_first,0.37,,,19489.1678653699
fixation,vertical,_,0.13,,,19489.5516823385
vertical_top,vertical,red_second,0.37,,,19489.6845373206
fixation,vertical,_,0.13,,,19490.0683069763
vertical_bottom,vertical,blue_first,0.37,,,19490.2011851397
fixation,vertical,_,0.13,,,19490.5849957344
vertical_top,vertical,blue_second,0.37,,,19490.717850264
fixation,vertical,_,0.13,,,19491.1016380394
vertical_bottom,vertical,red_first,0.37,,,19491.2345126215
fixation,vertical,_,0.13,,,19491.6182908943
vertical_top,vertical,red_second,0.37,,,19491.7511780819
fixation,vertical,_,0.13,,,19492.1349641831
vertical_bottom,vertical,blue_first,0.37,,,19492.2678435424
fixation,vertical,_,0.13,,,19492.6516128619
vertical_top,vertical,blue_second,0.37,,,19492.7844913097
fixation,vertical,_,0.13,,,19493.168268128
vertical_bottom,vertical,red_first,0.37,,,19493.301152258
fixation,vertical,_,0.13,,,19493.684929671
vertical_top,vertical,red_second,0.37,,,19493.8178062118
fixation,vertical,_,0.13,,,19494.2015914532
vertical_bottom,vertical,blue_first,0.37,,,19494.3344695002
fixation,vertical,_,0.13,,,19494.718212723
vertical_top,vertical,blue_second,0.37,,,19494.8511271775
fixation,vertical,_,0.13,,,19495.234934191
vertical_bottom,vertical,red_first,0.37,,,19495.36778927
fixation,vertical,_,0.13,,,19495.7515956176
vertical_top,vertical,red_second,0.37,,,19495.8844439866
fixation,vertical,_,0.13,,,19496.2682455829
vertical_bottom,vertical,blue_first,0.37,,,19496.4011013536
fixation,vertical,_,0.13,,,19496.7849073909
vertical_top,vertical,blue_second,0.37,,,19496.9177813525
fixation,vertical,_,0.13,,,19497.3015488814
horizontal_right,horizontal,red_first,0.37,,10,19497.4344226296
fixation,horizontal,_,0.13,,,19497.8182308131
horizontal_left,horizontal,red_second,0.37,,,19497.9510658137
fixation,horizontal,_,0.13,,,19498.3348788714
horizontal_right,horizontal,blue_first,0.37,,,19498.467589316
