stimulusTable1,stimulusTable2,stimulusTable3,stimulusTable4,stimulusTable5,stimulusTable6,stimulusTable7
vertical_bottom,vertical,red_first,0.37,,,22409.3961528662
fixation,vertical,_,0.13,,,22409.7794930213
vertical_top,vertical,red_second,0.37,,,22409.9123723079
fixation,vertical,_,0.13,,,22410.2961471626
vertical_bottom,vertical,blue_first,0.37,,,22410.4290349606
fixation,vertical,_,0.13,,,22410.8128214728
vertical_top,vertical,blue_second,0.37,,,22410.9456786423
fixation,vertical,_,0.13,,,22411.3294808223
vertical_bottom,vertical,red_first,0.37,,,22411.4623414483
fixation,vertical,_,0.13,,,22411.8461203367
vertical_top,vertical,red_second,0.37,,,22411.9789803891
fixation,vertical,_,0.13,,,22412.3627882408
vertical_bottom,vertical,blue_first,0.37,,,22412.4956642045
fixation,vertical,_,0.13,,,22412.8794513805
vertical_top,vertical,blue_second,0.37,,,22413.0123230434
fixation,vertical,_,0.13,,,22413.3961123915
vertical_bottom,vertical,red_first,0.37,,,22413.5289833473
fixation,vertical,_,0.13,,,22413.9127607276
vertical_top,vertical,red_second,0.37,,,22414.045634586
fixation,vertical,_,0.13,,,22414.4294161101
vertical_bottom,vertical,blue_first,0.37,,,22414.5622862017
fixation,vertical,_,0.13,,,22414.9460862529
vertical_top,vertical,blue_second,0.37,,,22415.0789510462
fixation,vertical,_,0.13,,,22415.4627542238
vertical_bottom,vertical,red_first,0.37,,,22415.5956166917
fixation,vertical,_,0.13,,,22415.979411955
vertical_top,vertical,red_second,0.37,,,22416.112260727
fixation,vertical,_,0.13,,,22416.4960518033
vertical_bottom,vertical,blue_first,0.37,,,22416.6289410624
fixation,vertical,_,0.13,,,22417.0127258897
vertical_top,vertical,blue_second,0.37,,,22417.1456004787
fixation,vertical,_,0.13,,,22417.5293721439
vertical_bottom,vertical,red_first,0.37,,,22417.6622519176
fixation,vertical,_,0.13,,,22418.0460366781
horizontal_left,horizontal,red_second,0.37,,8.5,22418.1788913221
fixation,horizontal,_,0.13,,,22418.5626948532
horizontal_right,horizontal,blue_first,0.37,,,22419.7285840352
fixation,horizontal,_,0.13,,,22420.1126816565
horizontal_left,horizontal,blue_second,0.37,,,22420.2455483548
fixation,horizontal,_,0.13,,,22420.6293286179
horizontal_right,horizontal,red_first,0.37,,,22420.7621739767
fixation,horizontal,_,0.13,,,22421.1459868363
horizontal_left,horizontal,red_second,0.37,,,22421.2788546224
fixation,horizontal,_,0.13,,,22421.6626500428
horizontal_right,horizontal,blue_first,0.37,,,22421.7955083435
fixation,horizontal,_,0.13,,,22422.1793110105
horizontal_left,horizontal,blue_second,0.37,,,22422.3121713497
fixation,horizontal,_,0.13,,,22422.695966393
horizontal_right,horizontal,red_first,0.37,,,22422.8288182678
fixation,horizontal,_,0.13,,,22423.2126292224
horizontal_left,horizontal,red_second,0.37,,,22423.3454831357
fixation,horizontal,_,0.13,,,22423.7292863331
horizontal_right,horizontal,blue_first,0.37,,,22423.8621337539
fixation,horizontal,_,0.13,,,22424.2459614406
horizontal_left,horizontal,blue_second,0.37,,,22424.3787946548
fixation,horizontal,_,0.13,,,22424.762616336
horizontal_right,horizontal,red_first,0.37,,,22424.8954567067
fixation,horizontal,_,0.13,,,22425.2792648921
horizontal_left,horizontal,red_second,0.37,,,22425.4121106514
fixation,horizontal,_,0.13,,,22425.7959106124
horizontal_right,horizontal,blue_first,0.37,,,22425.9287828761
fixation,horizontal,_,0.13,,,22426.3125920357
horizontal_left,horizontal,blue_second,0.37,,,22426.4454468997
fixation,horizontal,_,0.13,,,22426.829249767
horizontal_right,horizontal,red_first,0.37,,,22426.9621125452
fixation,horizontal,_,0.13,,,22427.3458948667
vertical_top,vertical,red_second,0.37,,8,22427.478758132
fixation,vertical,_,0.13,,,22427.8625557911
vertical_bottom,vertical,blue_first,0.37,,,22429.0288300102
fixation,vertical,_,0.13,,,22429.4125464712
vertical_top,vertical,blue_second,0.37,,,22429.5453817474
fixation,vertical,_,0.13,,,22429.9291973563
vertical_bottom,vertical,red_first,0.37,,,22430.0620391251
fixation,vertical,_,0.13,,,22430.4458563288
vertical_top,vertical,red_second,0.37,,,22430.5787075163
fixation,vertical,_,0.13,,,22430.9625162321
vertical_bottom,vertical,blue_first,0.37,,,22431.0953726945
fixation,vertical,_,0.13,,,22431.4791679579
vertical_top,vertical,blue_second,0.37,,,22431.6119942591
fixation,vertical,_,0.13,,,22431.995821015
vertical_bottom,vertical,red_first,0.37,,,22432.1286890447
fixation,vertical,_,0.13,,,22432.5124923088
vertical_top,vertical,red_second,0.37,,,22432.6453285591
fixation,vertical,_,0.13,,,22433.0291527894
vertical_bottom,vertical,blue_first,0.37,,,22433.1619857836
fixation,vertical,_,0.13,,,22433.5458095899
vertical_top,vertical,blue_second,0.37,,,22433.6786703061
fixation,vertical,_,0.13,,,22434.0624757657
horizontal_right,horizontal,red_first,0.37,,5.5,22434.1953207709
fixation,horizontal,_,0.13,,,22434.5791289329
horizontal_left,horizontal,red_second,0.37,,,22434.7119872101
fixation,horizontal,_,0.13,,,22436.1290756026
horizontal_right,horizontal,blue_first,0.37,,,22436.2619661029
fixation,horizontal,_,0.13,,,22436.6457557612
horizontal_left,horizontal,blue_second,0.37,,,22436.7786293292
fixation,horizontal,_,0.13,,,22437.1624347022
horizontal_right,horizontal,red_first,0.37,,,22437.2952904304
fixation,horizontal,_,0.13,,,22437.6790877124
horizontal_left,horizontal,red_second,0.37,,,22437.8119259345
fixation,horizontal,_,0.13,,,22438.1957395482
horizontal_right,horizontal,blue_first,0.37,,,22438.3285954568
fixation,horizontal,_,0.13,,,22438.7124143454
horizontal_left,horizontal,blue_second,0.37,,,22438.8452662635
fixation,horizontal,_,0.13,,,22439.2290542604
horizontal_right,horizontal,red_first,0.37,,,22439.3619276083
fixation,horizontal,_,0.13,,,22439.7457140302
horizontal_left,horizontal,red_second,0.37,,,22439.8785903709
fixation,horizontal,_,0.13,,,22440.2623769264
horizontal_right,horizontal,blue_first,0.37,,,22440.3952531769
