stimulusTable1,stimulusTable2,stimulusTable3,stimulusTable4,stimulusTable5,stimulusTable6,stimulusTable7
vertical_bottom,vertical,red_first,0.37,,,5166.11925095006
fixation,vertical,_,0.13,,,5166.50261726242
vertical_top,vertical,red_second,0.37,,,5166.63549090533
fixation,vertical,_,0.13,,,5167.01928693462
vertical_bottom,vertical,blue_first,0.37,,,5167.1521725971
fixation,vertical,_,0.13,,,5167.53595444167
vertical_top,vertical,blue_second,0.37,,,5167.66886181436
fixation,vertical,_,0.13,,,5168.05262775896
vertical_bottom,vertical,red_first,0.37,,,5168.1855238111
fixation,vertical,_,0.13,,,5168.56929906452
vertical_top,vertical,red_second,0.37,,,5168.70218526915
fixation,vertical,_,0.13,,,5169.08595462698
vertical_bottom,vertical,blue_first,0.37,,,5169.21886440013
fixation,vertical,_,0.13,,,5169.60262632127
vertical_top,vertical,blue_second,0.37,,,5169.73553283806
fixation,vertical,_,0.13,,,5170.1192837386
vertical_bottom,vertical,red_first,0.37,,,5170.25201161595
fixation,vertical,_,0.13,,,5170.63595388487
vertical_top,vertical,red_second,0.37,,,5170.76884194781
fixation,vertical,_,0.13,,,5171.15261122721
vertical_bottom,vertical,blue_first,0.37,,,5171.28546672657
fixation,vertical,_,0.13,,,5171.66929579351
vertical_top,vertical,blue_second,0.37,,,5171.80217207219
fixation,vertical,_,0.13,,,5172.18596034759
vertical_bottom,vertical,red_first,0.37,,,5172.31883623754
fixation,vertical,_,0.13,,,5172.70263250559
vertical_top,vertical,red_second,0.37,,,5172.83550211814
fixation,vertical,_,0.13,,,5173.2192812416
vertical_bottom,vertical,blue_first,0.37,,,5173.35214403113
fixation,vertical,_,0.13,,,5173.73596914614
vertical_top,vertical,blue_second,0.37,,,5173.8688468944
fixation,vertical,_,0.13,,,5174.25261539635
vertical_bottom,vertical,red_first,0.37,,,5174.38549493484
fixation,vertical,_,0.13,,,5174.76928522887
horizontal_left,horizontal,red_second,0.37,,8.5,5174.90215840462
fixation,horizontal,_,0.13,,,5176.31926820842
horizontal_right,horizontal,blue_first,0.37,,,5176.45215099636
fixation,horizontal,_,0.13,,,5176.83595725844
