stimulusTable1,stimulusTable2,stimulusTable3,stimulusTable4,stimulusTable5,stimulusTable6,stimulusTable7
vertical_bottom,vertical,red_first,0.37,,,5058.06910897555
fixation,vertical,_,0.13,,,5058.45256127113
vertical_top,vertical,red_second,0.37,,,5058.58540746401
fixation,vertical,_,0.13,,,5058.96922972671
vertical_bottom,vertical,blue_first,0.37,,,5059.10189520039
fixation,vertical,_,0.13,,,5059.48588798499
vertical_top,vertical,blue_second,0.37,,,5059.61872972534
fixation,vertical,_,0.13,,,5060.00255138865
vertical_bottom,vertical,red_first,0.37,,,5060.13540721558
fixation,vertical,_,0.13,,,5060.51923219866
vertical_top,vertical,red_second,0.37,,,5060.65208494384
fixation,vertical,_,0.13,,,5061.03590250106
vertical_bottom,vertical,blue_first,0.37,,,5061.16875694226
fixation,vertical,_,0.13,,,5061.55255121251
vertical_top,vertical,blue_second,0.37,,,5061.68540603627
fixation,vertical,_,0.13,,,5062.06923573109
vertical_bottom,vertical,red_first,0.37,,,5062.20209352819
fixation,vertical,_,0.13,,,5062.5859004482
vertical_top,vertical,red_second,0.37,,,5062.71871114424
fixation,vertical,_,0.13,,,5063.10255154853
vertical_bottom,vertical,blue_first,0.37,,,5063.23537869013
fixation,vertical,_,0.13,,,5063.61923803729
vertical_top,vertical,blue_second,0.37,,,5063.75209671419
fixation,vertical,_,0.13,,,5064.13590102224
vertical_bottom,vertical,red_first,0.37,,,5064.26873832502
fixation,vertical,_,0.13,,,5064.65255546353
vertical_top,vertical,red_second,0.37,,,5064.78541373667
fixation,vertical,_,0.13,,,5065.16923633086
vertical_bottom,vertical,blue_first,0.37,,,5065.30207303424
fixation,vertical,_,0.13,,,5065.68588524419
vertical_top,vertical,blue_second,0.37,,,5065.81876080031
fixation,vertical,_,0.13,,,5066.20255083485
vertical_bottom,vertical,red_first,0.37,,,5066.33542400209
fixation,vertical,_,0.13,,,5066.71924166772
vertical_top,vertical,red_second,0.37,,,5066.8520909274
fixation,vertical,_,0.13,,,5067.23589510585
vertical_bottom,vertical,blue_first,0.37,,,5067.36875630124
fixation,vertical,_,0.13,,,5067.75255819922
vertical_top,vertical,blue_second,0.37,,,5067.88540256647
fixation,vertical,_,0.13,,,5068.26924530857
horizontal_right,horizontal,red_first,0.37,,10,5068.40207998444
fixation,horizontal,_,0.13,,,5069.81883011292
horizontal_left,horizontal,red_second,0.37,,,5069.95214142088
fixation,horizontal,_,0.13,,,5070.33590691234
horizontal_right,horizontal,blue_first,0.37,,,5070.46873434304
fixation,horizontal,_,0.13,,,5070.85256239292
horizontal_left,horizontal,blue_second,0.37,,,5070.98540878767
fixation,horizontal,_,0.13,,,5071.36922886338
horizontal_right,horizontal,red_first,0.37,,,5071.50209007371
fixation,horizontal,_,0.13,,,5071.88588423554
horizontal_left,horizontal,red_second,0.37,,,5072.0187628946
fixation,horizontal,_,0.13,,,5072.40257475812
horizontal_right,horizontal,blue_first,0.37,,,5072.53543534787
fixation,horizontal,_,0.13,,,5072.91922388827
horizontal_left,horizontal,blue_second,0.37,,,5073.05211316959
fixation,horizontal,_,0.13,,,5073.43587970034
horizontal_right,horizontal,red_first,0.37,,,5073.56878127874
fixation,horizontal,_,0.13,,,5073.95256401704
horizontal_left,horizontal,red_second,0.37,,,5074.0854175635
fixation,horizontal,_,0.13,,,5074.46923787722
horizontal_right,horizontal,blue_first,0.37,,,5074.60208231675
fixation,horizontal,_,0.13,,,5074.98589007417
horizontal_left,horizontal,blue_second,0.37,,,5075.11875041096
fixation,horizontal,_,0.13,,,5075.50256289506
horizontal_right,horizontal,red_first,0.37,,,5075.63540436126
fixation,horizontal,_,0.13,,,5076.0192335227
horizontal_left,horizontal,red_second,0.37,,,5076.1520708828
fixation,horizontal,_,0.13,,,5076.5358866144
horizontal_right,horizontal,blue_first,0.37,,,5076.66874636673
fixation,horizontal,_,0.13,,,5077.05256844875
horizontal_left,horizontal,blue_second,0.37,,,5077.18542057335
fixation,horizontal,_,0.13,,,5077.56922063076
horizontal_right,horizontal,red_first,0.37,,,5077.70208653164
fixation,horizontal,_,0.13,,,5078.08591640714
horizontal_left,horizontal,red_second,0.37,,,5078.21876608552
fixation,horizontal,_,0.13,,,5078.60255663224
horizontal_right,horizontal,blue_first,0.37,,,5078.73542994403
fixation,horizontal,_,0.13,,,5079.11922649474
vertical_top,vertical,blue_second,0.37,,9.5,5079.25208693993
fixation,vertical,_,0.13,,,5079.63590369588
vertical_bottom,vertical,red_first,0.37,,,5079.76872056165
fixation,vertical,_,0.13,,,5081.18590395963
vertical_top,vertical,red_second,0.37,,,5081.31873239349
fixation,vertical,_,0.13,,,5081.70257172235
vertical_bottom,vertical,blue_first,0.37,,,5081.83541784295
fixation,vertical,_,0.13,,,5082.21923302623
vertical_top,vertical,blue_second,0.37,,,5082.35206724726
fixation,vertical,_,0.13,,,5082.73590433179
vertical_bottom,vertical,red_first,0.37,,,5082.8687459064
fixation,vertical,_,0.13,,,5083.25255932139
vertical_top,vertical,red_second,0.37,,,5083.38543494978
fixation,vertical,_,0.13,,,5083.76924391224
vertical_bottom,vertical,blue_first,0.37,,,5083.90211567256
fixation,vertical,_,0.13,,,5084.28590010688
vertical_top,vertical,blue_second,0.37,,,5084.41876867079
fixation,vertical,_,0.13,,,5084.80256299837
vertical_bottom,vertical,red_first,0.37,,,5084.93543762361
fixation,vertical,_,0.13,,,5085.3192320384
vertical_top,vertical,red_second,0.37,,,5085.4521234195
fixation,vertical,_,0.13,,,5085.8359148971
vertical_bottom,vertical,blue_first,0.37,,,5085.96874435531
fixation,vertical,_,0.13,,,5086.35256298796
vertical_top,vertical,blue_second,0.37,,,5086.48541193734
fixation,vertical,_,0.13,,,5086.8692355135
vertical_bottom,vertical,red_first,0.37,,,5087.00207469923
fixation,vertical,_,0.13,,,5087.38588601443
vertical_top,vertical,red_second,0.37,,,5087.51872416087
fixation,vertical,_,0.13,,,5087.9025714639
vertical_bottom,vertical,blue_first,0.37,,,5088.0354228383
fixation,vertical,_,0.13,,,5088.41922428144
vertical_top,vertical,blue_second,0.37,,,5088.55208720898
fixation,vertical,_,0.13,,,5088.9358868265
vertical_bottom,vertical,red_first,0.37,,,5089.06874540993
fixation,vertical,_,0.13,,,5089.45255738186
vertical_top,vertical,red_second,0.37,,,5089.58540939804
fixation,vertical,_,0.13,,,5089.96921361263
vertical_bottom,vertical,blue_first,0.37,,,5090.10208960865
fixation,vertical,_,0.13,,,5090.48590209276
vertical_top,vertical,blue_second,0.37,,,5090.6187527743
fixation,vertical,_,0.13,,,5091.00256144141
vertical_bottom,vertical,red_first,0.37,,,5091.13535438468
fixation,vertical,_,0.13,,,5091.51922115769
horizontal_left,horizontal,red_second,0.37,,11,5091.65193535617
fixation,horizontal,_,0.13,,,5092.03589777438
horizontal_right,horizontal,blue_first,0.37,,,5093.2021693931
fixation,horizontal,_,0.13,,,5093.58587385641
horizontal_right,horizontal,blue_second,0.37,,,5109.80209932316
fixation,horizontal,_,0.13,,,5110.18577163375
horizontal_left,horizontal,red_first,0.37,,,5110.31875102605
fixation,horizontal,_,0.13,,,5110.70256861941
horizontal_right,horizontal,red_second,0.37,,,5110.83541017908
fixation,horizontal,_,0.13,,,5111.21922647393
horizontal_left,horizontal,blue_first,0.37,,,5111.35208108087
fixation,horizontal,_,0.13,,,5111.73590612128
horizontal_right,horizontal,blue_second,0.37,,,5111.86875521521
fixation,horizontal,_,0.13,,,5112.25255908337
horizontal_left,horizontal,red_first,0.37,,,5112.38541558821
fixation,horizontal,_,0.13,,,5112.76923779984
horizontal_right,horizontal,red_second,0.37,,,5112.90210791522
fixation,horizontal,_,0.13,,,5113.28590207705
horizontal_left,horizontal,blue_first,0.37,,,5113.41877042414
fixation,horizontal,_,0.13,,,5113.80257690425
horizontal_right,horizontal,blue_second,0.37,,,5113.93543842488
fixation,horizontal,_,0.13,,,5114.31922351592
horizontal_left,horizontal,red_first,0.37,,,5114.45211914766
fixation,horizontal,_,0.13,,,5114.83592055466
horizontal_right,horizontal,red_second,0.37,,,5114.96877185679
fixation,horizontal,_,0.13,,,5115.35257120015
horizontal_left,horizontal,blue_first,0.37,,,5115.48525490263
fixation,horizontal,_,0.13,,,5115.86924913029
horizontal_right,horizontal,blue_second,0.37,,,5116.00207276519
fixation,horizontal,_,0.13,,,5116.38590663837
horizontal_left,horizontal,red_first,0.37,,,5116.51875580458
fixation,horizontal,_,0.13,,,5116.9025676681
horizontal_right,horizontal,red_second,0.37,,,5117.03540858598
fixation,horizontal,_,0.13,,,5117.4192211785
horizontal_left,horizontal,blue_first,0.37,,,5117.5520900739
fixation,horizontal,_,0.13,,,5117.93590562481
horizontal_right,horizontal,blue_second,0.37,,,5118.06874657883
fixation,horizontal,_,0.13,,,5118.45257444802
horizontal_left,horizontal,red_first,0.37,,,5118.58541109406
fixation,horizontal,_,0.13,,,5118.96923930968
vertical_bottom,vertical,red_second,0.37,,10,5119.10209382316
fixation,vertical,_,0.13,,,5119.48591227512
vertical_top,vertical,blue_first,0.37,,,5120.65227793024
fixation,vertical,_,0.13,,,5121.03588176871
vertical_bottom,vertical,blue_second,0.37,,,5121.16874438596
fixation,vertical,_,0.13,,,5121.55255497217
vertical_top,vertical,red_first,0.37,,,5121.68541244403
fixation,vertical,_,0.13,,,5122.06924277437
vertical_bottom,vertical,red_second,0.37,,,5122.20209606787
fixation,vertical,_,0.13,,,5122.58589238056
vertical_top,vertical,blue_first,0.37,,,5122.71876034508
fixation,vertical,_,0.13,,,5123.10256589432
vertical_bottom,vertical,blue_second,0.37,,,5123.23539549707
fixation,vertical,_,0.13,,,5123.61924583077
vertical_top,vertical,red_first,0.37,,,5123.75209771734
fixation,vertical,_,0.13,,,5124.13589578339
vertical_bottom,vertical,red_second,0.37,,,5124.26876557353
fixation,vertical,_,0.13,,,5124.65257898852
vertical_top,vertical,blue_first,0.37,,,5124.78540130997
fixation,vertical,_,0.13,,,5125.16923439682
vertical_bottom,vertical,blue_second,0.37,,,5125.30208504223
fixation,vertical,_,0.13,,,5125.68588411143
vertical_top,vertical,red_first,0.37,,,5125.81875548918
fixation,vertical,_,0.13,,,5126.20255972496
vertical_bottom,vertical,red_second,0.37,,,5126.3354229628
fixation,vertical,_,0.13,,,5126.71924559313
vertical_top,vertical,blue_first,0.37,,,5126.85208537825
fixation,vertical,_,0.13,,,5127.23589444913
vertical_bottom,vertical,blue_second,0.37,,,5127.36874885419
fixation,vertical,_,0.13,,,5127.75258145006
vertical_top,vertical,red_first,0.37,,,5127.88542384713
fixation,vertical,_,0.13,,,5128.26923662034
vertical_bottom,vertical,red_second,0.37,,,5128.40208370796
fixation,vertical,_,0.13,,,5128.78589971371
horizontal_left,horizontal,blue_first,0.37,,8.5,5128.91876032465
fixation,horizontal,_,0.13,,,5129.30255463103
horizontal_right,horizontal,blue_second,0.37,,,5130.46920240157
fixation,horizontal,_,0.13,,,5130.85255531349
horizontal_left,horizontal,red_first,0.37,,,5130.98540336813
fixation,horizontal,_,0.13,,,5131.36921271316
horizontal_right,horizontal,red_second,0.37,,,5131.50205708041
fixation,horizontal,_,0.13,,,5131.8858836511
horizontal_left,horizontal,blue_first,0.37,,,5132.01874146939
fixation,horizontal,_,0.13,,,5132.40257700245
horizontal_right,horizontal,blue_second,0.37,,,5132.53538465288
fixation,horizontal,_,0.13,,,5132.91923653804
horizontal_left,horizontal,red_first,0.37,,,5133.0520848095
fixation,horizontal,_,0.13,,,5133.43589818836
horizontal_right,horizontal,red_second,0.37,,,5133.56875952829
fixation,horizontal,_,0.13,,,5133.95256157083
horizontal_left,horizontal,blue_first,0.37,,,5134.08543539479
fixation,horizontal,_,0.13,,,5134.4692388081
horizontal_right,horizontal,blue_second,0.37,,,5134.60207317368
fixation,horizontal,_,0.13,,,5134.9859067727
horizontal_left,horizontal,red_first,0.37,,,5135.11876052104
fixation,horizontal,_,0.13,,,5135.50256559424
horizontal_right,horizontal,red_second,0.37,,,5135.63544735623
fixation,horizontal,_,0.13,,,5136.0192316248
horizontal_left,horizontal,blue_first,0.37,,,5136.1520549706
fixation,horizontal,_,0.13,,,5136.53591579695
horizontal_right,horizontal,blue_second,0.37,,,5136.66875943521
fixation,horizontal,_,0.13,,,5137.05256140546
horizontal_left,horizontal,red_first,0.37,,,5137.18544139916
fixation,horizontal,_,0.13,,,5137.56924399001
horizontal_right,horizontal,red_second,0.37,,,5137.70209191504
fixation,horizontal,_,0.13,,,5138.08589788298
horizontal_left,horizontal,blue_first,0.37,,,5138.21875449624
fixation,horizontal,_,0.13,,,5138.60257685241
horizontal_right,horizontal,blue_second,0.37,,,5138.73541235075
fixation,horizontal,_,0.13,,,5139.11923153172
horizontal_left,horizontal,red_first,0.37,,,5139.25209659518
