stimulusTable1,stimulusTable2,stimulusTable3,stimulusTable4,stimulusTable5,stimulusTable6,stimulusTable7
vertical_bottom,vertical,red_first,0.555,,,16980.3021864575
fixation,vertical,_,0.195,,,16980.8688613222
vertical_top,vertical,red_second,0.555,,,16981.0684197799
fixation,vertical,_,0.195,,,16981.6355312595
vertical_bottom,vertical,blue_first,0.555,,,16981.8347020053
fixation,vertical,_,0.195,,,16982.402186712
vertical_top,vertical,blue_second,0.555,,,16982.6018846053
fixation,vertical,_,0.195,,,16983.1688655113
vertical_bottom,vertical,red_first,0.555,,,16983.3685526312
fixation,vertical,_,0.195,,,16983.9355279268
vertical_top,vertical,red_second,0.555,,,16984.1352310829
fixation,vertical,_,0.195,,,16984.7021762922
vertical_bottom,vertical,blue_first,0.555,,,16984.9019097084
fixation,vertical,_,0.195,,,16985.4688662125
vertical_top,vertical,blue_second,0.555,,,16985.6685733155
fixation,vertical,_,0.195,,,16986.235510544
vertical_bottom,vertical,red_first,0.555,,,16986.4350694485
fixation,vertical,_,0.195,,,16987.0021933772
vertical_top,vertical,red_second,0.555,,,16987.2019057056
fixation,vertical,_,0.195,,,16987.768861949
vertical_bottom,vertical,blue_first,0.555,,,16987.9684717798
fixation,vertical,_,0.195,,,16988.5355205418
horizontal_left,horizontal,blue_second,0.555,,8.25,16988.7352248148
fixation,horizontal,_,0.195,,,16989.3022067882
horizontal_right,horizontal,red_first,0.555,,,16989.5015573085
fixation,horizontal,_,0.195,,,16991.1353963727
horizontal_left,horizontal,red_second,0.555,,,16991.3352199991
fixation,horizontal,_,0.195,,,16991.9021904169
horizontal_right,horizontal,blue_first,0.555,,,16992.1018701393
fixation,horizontal,_,0.195,,,16992.6688406814
horizontal_left,horizontal,blue_second,0.555,,,16992.868561698
fixation,horizontal,_,0.195,,,16993.4355046857
horizontal_right,horizontal,red_first,0.555,,,16993.6352411179
fixation,horizontal,_,0.195,,,16994.2021956733
horizontal_left,horizontal,red_second,0.555,,,16994.4018776669
fixation,horizontal,_,0.195,,,16994.9688475388
horizontal_right,horizontal,blue_first,0.555,,,16995.1685710256
fixation,horizontal,_,0.195,,,16995.7355341824
horizontal_left,horizontal,blue_second,0.555,,,16995.935241633
fixation,horizontal,_,0.195,,,16996.5022025308
horizontal_right,horizontal,red_first,0.555,,,16996.7019036018
fixation,horizontal,_,0.195,,,16997.2688415874
horizontal_left,horizontal,red_second,0.555,,,16997.4685293774
fixation,horizontal,_,0.195,,,16998.0353904833
horizontal_right,horizontal,blue_first,0.555,,,16998.2352388714
fixation,horizontal,_,0.195,,,16998.8021999926
horizontal_left,horizontal,blue_second,0.555,,,16999.0018945474
fixation,horizontal,_,0.195,,,16999.5688315274
horizontal_right,horizontal,red_first,0.555,,,16999.7685783114
fixation,horizontal,_,0.195,,,17000.3355329164
vertical_top,vertical,red_second,0.555,,10.5,17000.5352199867
fixation,vertical,_,0.195,,,17001.1022055098
vertical_bottom,vertical,blue_first,0.555,,,17001.3018975944
fixation,vertical,_,0.195,,,17002.9021511209
vertical_top,vertical,blue_second,0.555,,,17003.101886039
fixation,vertical,_,0.195,,,17003.668864388
vertical_bottom,vertical,red_first,0.555,,,17003.8685588184
fixation,vertical,_,0.195,,,17004.4355140814
vertical_top,vertical,red_second,0.555,,,17004.6351825585
fixation,vertical,_,0.195,,,17005.2022115357
vertical_bottom,vertical,blue_first,0.555,,,17005.4019030866
fixation,vertical,_,0.195,,,17005.9688635255
vertical_top,vertical,blue_second,0.555,,,17006.1685844056
fixation,vertical,_,0.195,,,17006.735525097
vertical_bottom,vertical,red_first,0.555,,,17006.9352339748
fixation,vertical,_,0.195,,,17007.50216815
vertical_top,vertical,red_second,0.555,,,17007.7018946032
fixation,vertical,_,0.195,,,17008.2688548805
vertical_bottom,vertical,blue_first,0.555,,,17008.4685610152
fixation,vertical,_,0.195,,,17009.0355284543
vertical_top,vertical,blue_second,0.555,,,17009.2352370592
fixation,vertical,_,0.195,,,17009.8021914408
vertical_bottom,vertical,red_first,0.555,,,17010.0018956642
fixation,vertical,_,0.195,,,17010.5688585359
vertical_top,vertical,red_second,0.555,,,17010.768549255
fixation,vertical,_,0.195,,,17011.335528833
horizontal_right,horizontal,blue_first,0.555,,9.75,17011.535218311
fixation,horizontal,_,0.195,,,17012.1022035238
horizontal_left,horizontal,blue_second,0.555,,,17012.30184148
fixation,horizontal,_,0.195,,,17012.8688619802
horizontal_right,horizontal,red_first,0.555,,,17014.101807347
fixation,horizontal,_,0.195,,,17014.6688588522
horizontal_left,horizontal,red_second,0.555,,,17014.8685710937
fixation,horizontal,_,0.195,,,17015.4355268903
horizontal_right,horizontal,blue_first,0.555,,,17015.6352383748
fixation,horizontal,_,0.195,,,17016.2021869478
horizontal_left,horizontal,blue_second,0.555,,,17016.4018979481
fixation,horizontal,_,0.195,,,17016.9688618497
horizontal_right,horizontal,red_first,0.555,,,17017.1685689527
fixation,horizontal,_,0.195,,,17017.7355339217
horizontal_left,horizontal,red_second,0.555,,,17017.9352354767
fixation,horizontal,_,0.195,,,17018.5022056711
horizontal_right,horizontal,blue_first,0.555,,,17018.7018966015
fixation,horizontal,_,0.195,,,17019.268862191
horizontal_left,horizontal,blue_second,0.555,,,17019.4685893144
fixation,horizontal,_,0.195,,,17020.0355125546
horizontal_right,horizontal,red_first,0.555,,,17020.2351510445
fixation,horizontal,_,0.195,,,17020.8022042003
horizontal_left,horizontal,red_second,0.555,,,17021.0019018579
fixation,horizontal,_,0.195,,,17021.5688701532
vertical_bottom,vertical,blue_first,0.555,,9,17021.7685581545
fixation,vertical,_,0.195,,,17022.3354931858
vertical_top,vertical,blue_second,0.555,,,17023.6188001964
fixation,vertical,_,0.195,,,17024.185509641
vertical_bottom,vertical,red_first,0.555,,,17024.3852371738
fixation,vertical,_,0.195,,,17024.9521960986
vertical_top,vertical,red_second,0.555,,,17025.1518963377
fixation,vertical,_,0.195,,,17025.7187133316
vertical_bottom,vertical,blue_first,0.555,,,17025.9185679629
