stimulusTable1,stimulusTable2,stimulusTable3,stimulusTable4,stimulusTable5,stimulusTable6,stimulusTable7
vertical_bottom,vertical,red_first,0.37,,,23677.76062533
fixation,vertical,_,0.13,,,23678.143974075
vertical_top,vertical,red_second,0.37,,,23678.2768436925
fixation,vertical,_,0.13,,,23678.6606403176
vertical_bottom,vertical,blue_first,0.37,,,23678.7934854383
fixation,vertical,_,0.13,,,23679.1772970686
vertical_top,vertical,blue_second,0.37,,,23679.310146406
fixation,vertical,_,0.13,,,23679.6939422115
vertical_bottom,vertical,red_first,0.37,,,23679.8267982479
fixation,vertical,_,0.13,,,23680.2106073403
vertical_top,vertical,red_second,0.37,,,23680.3434420384
fixation,vertical,_,0.13,,,23680.7272733282
vertical_bottom,vertical,blue_first,0.37,,,23680.8601190615
fixation,vertical,_,0.13,,,23681.2439383297
vertical_top,vertical,blue_second,0.37,,,23681.3767877227
fixation,vertical,_,0.13,,,23681.7605875064
vertical_bottom,vertical,red_first,0.37,,,23681.8934318235
fixation,vertical,_,0.13,,,23682.2772484741
vertical_top,vertical,red_second,0.37,,,23682.410059487
fixation,vertical,_,0.13,,,23682.7938998865
vertical_bottom,vertical,blue_first,0.37,,,23682.926739438
fixation,vertical,_,0.13,,,23683.3278020117
vertical_top,vertical,blue_second,0.37,,,23683.4600304958
fixation,vertical,_,0.13,,,23683.8438996645
vertical_bottom,vertical,red_first,0.37,,,23683.9767265498
fixation,vertical,_,0.13,,,23684.3605532489
vertical_top,vertical,red_second,0.37,,,23684.4933875811
fixation,vertical,_,0.13,,,23684.8772021153
vertical_bottom,vertical,blue_first,0.37,,,23685.0100595282
fixation,vertical,_,0.13,,,23685.3938642049
vertical_top,vertical,blue_second,0.37,,,23685.5267261368
fixation,vertical,_,0.13,,,23685.9105222526
vertical_bottom,vertical,red_first,0.37,,,23686.0433896424
fixation,vertical,_,0.13,,,23686.4271801811
horizontal_left,horizontal,red_second,0.37,,8.5,23686.5600561873
fixation,horizontal,_,0.13,,,23686.9438506404
horizontal_right,horizontal,blue_first,0.37,,,23687.0766954428
fixation,horizontal,_,0.13,,,23687.4604996342
horizontal_left,horizontal,blue_second,0.37,,,23687.5933246657
fixation,horizontal,_,0.13,,,23689.0104281574
horizontal_right,horizontal,red_first,0.37,,,23689.1433426074
fixation,horizontal,_,0.13,,,23689.5271455496
horizontal_left,horizontal,red_second,0.37,,,23689.6599742966
fixation,horizontal,_,0.13,,,23690.0438023006
horizontal_right,horizontal,blue_first,0.37,,,23690.176646729
fixation,horizontal,_,0.13,,,23690.5604478175
horizontal_left,horizontal,blue_second,0.37,,,23690.6933242613
fixation,horizontal,_,0.13,,,23691.0771150466
horizontal_right,horizontal,red_first,0.37,,,23691.2099699056
fixation,horizontal,_,0.13,,,23691.5937882349
horizontal_left,horizontal,red_second,0.37,,,23691.7266226864
fixation,horizontal,_,0.13,,,23692.1104266868
horizontal_right,horizontal,blue_first,0.37,,,23692.2432910294
fixation,horizontal,_,0.13,,,23692.6270972098
horizontal_left,horizontal,blue_second,0.37,,,23692.7599165288
fixation,horizontal,_,0.13,,,23693.1437465138
horizontal_right,horizontal,red_first,0.37,,,23693.2766098619
fixation,horizontal,_,0.13,,,23693.6604054368
horizontal_left,horizontal,red_second,0.37,,,23693.7932719514
fixation,horizontal,_,0.13,,,23694.1770771293
horizontal_right,horizontal,blue_first,0.37,,,23694.3099201973
fixation,horizontal,_,0.13,,,23694.6937274915
horizontal_left,horizontal,blue_second,0.37,,,23694.8265901633
fixation,horizontal,_,0.13,,,23695.2103958345
horizontal_right,horizontal,red_first,0.37,,,23695.3432301667
fixation,horizontal,_,0.13,,,23695.7270520285
horizontal_left,horizontal,red_second,0.37,,,23695.8599045881
fixation,horizontal,_,0.13,,,23696.2437004017
horizontal_right,horizontal,blue_first,0.37,,,23696.3765714513
fixation,horizontal,_,0.13,,,23696.7603732797
horizontal_left,horizontal,blue_second,0.37,,,23696.8932256563
fixation,horizontal,_,0.13,,,23697.2770305876
horizontal_right,horizontal,red_first,0.37,,,23697.4098776256
fixation,horizontal,_,0.13,,,23697.7936875852
horizontal_left,horizontal,red_second,0.37,,,23697.9265425078
fixation,horizontal,_,0.13,,,23698.3103471207
horizontal_right,horizontal,blue_first,0.37,,,23698.4431764327
fixation,horizontal,_,0.13,,,23698.8269877447
horizontal_left,horizontal,blue_second,0.37,,,23698.9598591046
fixation,horizontal,_,0.13,,,23699.3436569628
horizontal_right,horizontal,red_first,0.37,,,23699.4765201996
fixation,horizontal,_,0.13,,,23699.8603175566
vertical_top,vertical,red_second,0.37,,12,23699.9931571557
fixation,vertical,_,0.13,,,23700.3769815555
vertical_bottom,vertical,blue_first,0.37,,,23700.5098263819
fixation,vertical,_,0.13,,,23700.8936386804
vertical_top,vertical,blue_second,0.37,,,23701.0264907467
fixation,vertical,_,0.13,,,23701.4102711255
vertical_bottom,vertical,red_first,0.37,,,23701.5431239318
fixation,vertical,_,0.13,,,23702.9602295318
vertical_top,vertical,red_second,0.37,,,23703.0931047265
fixation,vertical,_,0.13,,,23703.4769190777
vertical_bottom,vertical,blue_first,0.37,,,23703.6097739366
fixation,vertical,_,0.13,,,23703.993603492
vertical_top,vertical,blue_second,0.37,,,23704.1264518906
fixation,vertical,_,0.13,,,23704.5102544032
vertical_bottom,vertical,red_first,0.37,,,23704.643086635
fixation,vertical,_,0.13,,,23705.0269038425
vertical_top,vertical,red_second,0.37,,,23705.1597698638
fixation,vertical,_,0.13,,,23705.5435623199
vertical_bottom,vertical,blue_first,0.37,,,23705.6764281583
fixation,vertical,_,0.13,,,23706.0602253959
vertical_top,vertical,blue_second,0.37,,,23706.1930942099
fixation,vertical,_,0.13,,,23706.5768866183
vertical_bottom,vertical,red_first,0.37,,,23706.7097175373
fixation,vertical,_,0.13,,,23707.0935653281
horizontal_left,horizontal,red_second,0.37,,6,23707.2264142835
fixation,horizontal,_,0.13,,,23707.6102098585
horizontal_right,horizontal,blue_first,0.37,,,23707.7430342614
fixation,horizontal,_,0.13,,,23708.1268554947
horizontal_left,horizontal,blue_second,0.37,,,23708.2596942426
fixation,horizontal,_,0.13,,,23709.6768358041
horizontal_right,horizontal,red_first,0.37,,,23709.8097041008
fixation,horizontal,_,0.13,,,23710.1934971298
horizontal_left,horizontal,red_second,0.37,,,23710.3263460376
fixation,horizontal,_,0.13,,,23710.7101522656
horizontal_right,horizontal,blue_first,0.37,,,23710.8430055811
fixation,horizontal,_,0.13,,,23711.2268271247
horizontal_left,horizontal,blue_second,0.37,,,23711.3596386388
fixation,horizontal,_,0.13,,,23711.7434751875
horizontal_right,horizontal,red_first,0.37,,,23711.8763408429
fixation,horizontal,_,0.13,,,23712.2601457742
horizontal_left,horizontal,red_second,0.37,,,23712.3929726595
fixation,horizontal,_,0.13,,,23712.7767852763
horizontal_right,horizontal,blue_first,0.37,,,23712.9096360538
fixation,horizontal,_,0.13,,,23713.2934505244
horizontal_left,horizontal,blue_second,0.37,,,23713.4263132042
fixation,horizontal,_,0.13,,,23713.8101098133
horizontal_right,horizontal,red_first,0.37,,,23713.9429768928
fixation,horizontal,_,0.13,,,23714.3267681157
horizontal_left,horizontal,red_second,0.37,,,23714.4596379878
fixation,horizontal,_,0.13,,,23714.8434235618
horizontal_right,horizontal,blue_first,0.37,,,23714.9762850005
fixation,horizontal,_,0.13,,,23715.3601004736
horizontal_left,horizontal,blue_second,0.37,,,23715.4929264997
fixation,horizontal,_,0.13,,,23715.8767693178
vertical_bottom,vertical,red_first,0.37,,7.5,23716.0096007301
fixation,vertical,_,0.13,,,23716.393396289
vertical_top,vertical,red_second,0.37,,,23716.5262716827
fixation,vertical,_,0.13,,,23716.9100658892
vertical_bottom,vertical,blue_first,0.37,,,23717.0429284893
fixation,vertical,_,0.13,,,23717.4267200225
vertical_top,vertical,blue_second,0.37,,,23717.5595557788
fixation,vertical,_,0.13,,,23717.9433782613
vertical_bottom,vertical,red_first,0.37,,,23718.0762334385
