stimulusTable1,stimulusTable2,stimulusTable3,stimulusTable4,stimulusTable5,stimulusTable6,stimulusTable7
vertical_bottom,vertical,red_first,0.37,,,18956.6089284758
fixation,vertical,_,0.13,,,18956.9922813957
vertical_top,vertical,red_second,0.37,,,18957.1255606627
fixation,vertical,_,0.13,,,18957.5089333215
vertical_bottom,vertical,blue_first,0.37,,,18957.6422434732
fixation,vertical,_,0.13,,,18958.0256186265
vertical_top,vertical,blue_second,0.37,,,18958.1588970578
fixation,vertical,_,0.13,,,18958.5422712803
vertical_bottom,vertical,red_first,0.37,,,18958.6755628268
fixation,vertical,_,0.13,,,18959.0589259741
vertical_top,vertical,red_second,0.37,,,18959.1922002887
fixation,vertical,_,0.13,,,18959.5755808
vertical_bottom,vertical,blue_first,0.37,,,18959.7088807243
fixation,vertical,_,0.13,,,18960.092238824
vertical_top,vertical,blue_second,0.37,,,18960.2255341185
fixation,vertical,_,0.13,,,18960.6089077081
vertical_bottom,vertical,red_first,0.37,,,18960.7421986341
fixation,vertical,_,0.13,,,18961.1255563282
vertical_top,vertical,red_second,0.37,,,18961.2588590206
fixation,vertical,_,0.13,,,18961.6422200326
vertical_bottom,vertical,blue_first,0.37,,,18961.7755169616
fixation,vertical,_,0.13,,,18962.1589049198
vertical_top,vertical,blue_second,0.37,,,18962.2921550686
fixation,vertical,_,0.13,,,18962.6755477396
vertical_bottom,vertical,red_first,0.37,,,18962.8088334982
fixation,vertical,_,0.13,,,18963.1922146545
vertical_top,vertical,red_second,0.37,,,18963.3254868924
fixation,vertical,_,0.13,,,18963.7088644327
vertical_bottom,vertical,blue_first,0.37,,,18963.8421665047
fixation,vertical,_,0.13,,,18964.2255289483
vertical_top,vertical,blue_second,0.37,,,18964.3588180003
fixation,vertical,_,0.13,,,18964.7421843947
horizontal_right,horizontal,red_first,0.37,,8,18964.875469843
fixation,horizontal,_,0.13,,,18965.2588443758
horizontal_left,horizontal,red_second,0.37,,,18966.4254765662
fixation,horizontal,_,0.13,,,18966.8088391052
horizontal_right,horizontal,blue_first,0.37,,,18966.9421106149
fixation,horizontal,_,0.13,,,18967.3254890616
horizontal_left,horizontal,blue_second,0.37,,,18967.45879086
fixation,horizontal,_,0.13,,,18967.8421654758
horizontal_right,horizontal,red_first,0.37,,,18967.9754231545
fixation,horizontal,_,0.13,,,18968.3588135705
horizontal_left,horizontal,red_second,0.37,,,18968.4920875748
fixation,horizontal,_,0.13,,,18968.8754861659
horizontal_right,horizontal,blue_first,0.37,,,18969.0087587017
fixation,horizontal,_,0.13,,,18969.392116408
horizontal_left,horizontal,blue_second,0.37,,,18969.5254196381
fixation,horizontal,_,0.13,,,18969.9088075841
horizontal_right,horizontal,red_first,0.37,,,18970.0420486759
fixation,horizontal,_,0.13,,,18970.4254566097
horizontal_left,horizontal,red_second,0.37,,,18970.5587445648
fixation,horizontal,_,0.13,,,18970.942107199
horizontal_right,horizontal,blue_first,0.37,,,18971.0753962877
fixation,horizontal,_,0.13,,,18971.4587730755
horizontal_left,horizontal,blue_second,0.37,,,18971.5920871657
fixation,horizontal,_,0.13,,,18971.9754302761
horizontal_right,horizontal,red_first,0.37,,,18972.1086958073
fixation,horizontal,_,0.13,,,18972.4920916058
horizontal_left,horizontal,red_second,0.37,,,18972.6253597391
fixation,horizontal,_,0.13,,,18973.0087501306
horizontal_right,horizontal,blue_first,0.37,,,18973.1420459382
fixation,horizontal,_,0.13,,,18973.5254208765
horizontal_left,horizontal,blue_second,0.37,,,18973.6587195597
fixation,horizontal,_,0.13,,,18974.0420797361
horizontal_right,horizontal,red_first,0.37,,,18974.175361891
fixation,horizontal,_,0.13,,,18974.5587302056
vertical_top,vertical,red_second,0.37,,8.5,18974.6920341393
fixation,vertical,_,0.13,,,18975.0753900791
vertical_bottom,vertical,blue_first,0.37,,,18976.2253681719
fixation,vertical,_,0.13,,,18976.6087012823
vertical_top,vertical,blue_second,0.37,,,18976.7420048104
fixation,vertical,_,0.13,,,18977.125384105
vertical_bottom,vertical,red_first,0.37,,,18977.2586535379
fixation,vertical,_,0.13,,,18977.6420451244
vertical_top,vertical,red_second,0.37,,,18977.7752965265
fixation,vertical,_,0.13,,,18978.158703852
vertical_bottom,vertical,blue_first,0.37,,,18978.2919791927
fixation,vertical,_,0.13,,,18978.6753472093
vertical_top,vertical,blue_second,0.37,,,18978.808628123
fixation,vertical,_,0.13,,,18979.192016582
vertical_bottom,vertical,red_first,0.37,,,18979.325318869
fixation,vertical,_,0.13,,,18979.7086848334
vertical_top,vertical,red_second,0.37,,,18979.8419647332
fixation,vertical,_,0.13,,,18980.2253382153
vertical_bottom,vertical,blue_first,0.37,,,18980.3586274945
fixation,vertical,_,0.13,,,18980.7419929336
vertical_top,vertical,blue_second,0.37,,,18980.875275196
fixation,vertical,_,0.13,,,18981.2586671879
vertical_bottom,vertical,red_first,0.37,,,18981.3919394135
fixation,vertical,_,0.13,,,18981.7753150921
vertical_top,vertical,red_second,0.37,,,18981.9085986909
fixation,vertical,_,0.13,,,18982.2919894172
vertical_bottom,vertical,blue_first,0.37,,,18982.4252513202
fixation,vertical,_,0.13,,,18982.8086433
vertical_top,vertical,blue_second,0.37,,,18982.9419096668
fixation,vertical,_,0.13,,,18983.3253048324
vertical_bottom,vertical,red_first,0.37,,,18983.4585653282
fixation,vertical,_,0.13,,,18983.8419598855
vertical_top,vertical,red_second,0.37,,,18983.975236873
fixation,vertical,_,0.13,,,18984.3586207852
vertical_bottom,vertical,blue_first,0.37,,,18984.4919189553
fixation,vertical,_,0.13,,,18984.8752842869
vertical_top,vertical,blue_second,0.37,,,18985.0085786383
fixation,vertical,_,0.13,,,18985.3918258161
vertical_bottom,vertical,red_first,0.37,,,18985.5250592337
fixation,vertical,_,0.13,,,18985.9084962027
horizontal_left,horizontal,red_second,0.37,,10,18986.0417120073
fixation,horizontal,_,0.13,,,18986.4251523895
horizontal_right,horizontal,blue_first,0.37,,,18987.575091613
fixation,horizontal,_,0.13,,,18987.9577463267
horizontal_left,horizontal,blue_second,0.37,,,18988.0906492095
fixation,horizontal,_,0.13,,,18988.4744157824
horizontal_right,horizontal,red_first,0.37,,,18988.6072931875
fixation,horizontal,_,0.13,,,18988.9910881505
horizontal_left,horizontal,red_second,0.37,,,18989.1239796016
fixation,horizontal,_,0.13,,,18989.507751772
horizontal_right,horizontal,blue_first,0.37,,,18989.6406122554
fixation,horizontal,_,0.13,,,18990.0244031601
horizontal_left,horizontal,blue_second,0.37,,,18990.1572605529
fixation,horizontal,_,0.13,,,19006.5901048605
horizontal_left,horizontal,red_first,0.37,,,19006.7238415285
fixation,horizontal,_,0.13,,,19007.1075393641
horizontal_right,horizontal,red_second,0.37,,,19007.2403952761
fixation,horizontal,_,0.13,,,19007.6241922207
horizontal_left,horizontal,blue_first,0.37,,,19007.7570413308
fixation,horizontal,_,0.13,,,19008.1408598514
horizontal_right,horizontal,blue_second,0.37,,,19008.2737305499
fixation,horizontal,_,0.13,,,19008.657493304
horizontal_left,horizontal,red_first,0.37,,,19008.7903840393
fixation,horizontal,_,0.13,,,19009.1741571037
horizontal_right,horizontal,red_second,0.37,,,19009.3070547362
fixation,horizontal,_,0.13,,,19009.6908584118
horizontal_left,horizontal,blue_first,0.37,,,19009.8237166034
fixation,horizontal,_,0.13,,,19010.207492866
horizontal_right,horizontal,blue_second,0.37,,,19010.3403370483
fixation,horizontal,_,0.13,,,19010.7241520114
horizontal_left,horizontal,red_first,0.37,,,19010.8570438096
fixation,horizontal,_,0.13,,,19011.240803043
horizontal_right,horizontal,red_second,0.37,,,19011.3736856033
fixation,horizontal,_,0.13,,,19011.7574670578
horizontal_left,horizontal,blue_first,0.37,,,19011.8903577563
fixation,horizontal,_,0.13,,,19012.2741361325
horizontal_right,horizontal,blue_second,0.37,,,19012.4070048494
fixation,horizontal,_,0.13,,,19012.7908015912
vertical_top,vertical,red_first,0.37,,9.5,19012.9236617275
fixation,vertical,_,0.13,,,19014.3401383024
vertical_bottom,vertical,red_second,0.37,,,19014.4737097166
fixation,vertical,_,0.13,,,19014.8574383293
vertical_top,vertical,blue_first,0.37,,,19014.9903083119
fixation,vertical,_,0.13,,,19015.3740927374
vertical_bottom,vertical,blue_second,0.37,,,19015.5069787108
fixation,vertical,_,0.13,,,19015.8907616093
vertical_top,vertical,red_first,0.37,,,19016.0236265197
fixation,vertical,_,0.13,,,19016.407413618
vertical_bottom,vertical,red_second,0.37,,,19016.5402803072
fixation,vertical,_,0.13,,,19016.9240906649
vertical_top,vertical,blue_first,0.37,,,19017.0569512191
fixation,vertical,_,0.13,,,19017.4407250361
vertical_bottom,vertical,blue_second,0.37,,,19017.5736219405
fixation,vertical,_,0.13,,,19017.9574139326
vertical_top,vertical,red_first,0.37,,,19018.090295992
fixation,vertical,_,0.13,,,19018.4740617293
vertical_bottom,vertical,red_second,0.37,,,19018.6069475
fixation,vertical,_,0.13,,,19018.9907184999
vertical_top,vertical,blue_first,0.37,,,19019.1236096652
fixation,vertical,_,0.13,,,19019.5073800446
vertical_bottom,vertical,blue_second,0.37,,,19019.6402553852
fixation,vertical,_,0.13,,,19020.0240502652
vertical_top,vertical,red_first,0.37,,,19020.1569132186
fixation,vertical,_,0.13,,,19020.5407113798
vertical_bottom,vertical,red_second,0.37,,,19020.6735905269
fixation,vertical,_,0.13,,,19021.0573672318
vertical_top,vertical,blue_first,0.37,,,19021.1902514633
fixation,vertical,_,0.13,,,19021.5740345523
horizontal_right,horizontal,blue_second,0.37,,7.5,19021.7068633521
