stimulusTable1,stimulusTable2,stimulusTable3,stimulusTable4,stimulusTable5,stimulusTable6,stimulusTable7
fixation,ambiguous,_,0.13,,,9479.88643923144
ambiguous_left_top,ambiguous,blue_first,0.37,,,9480.01930813607
fixation,ambiguous,_,0.13,,,9480.40312021521
ambiguous_left_bottom,ambiguous,blue_second,0.37,,,9480.5359837841
fixation,ambiguous,_,0.13,,,9480.91978587309
ambiguous_left_top,ambiguous,red_first,0.37,,,9481.05263113794
fixation,ambiguous,_,0.13,,,9481.43645823267
ambiguous_left_bottom,ambiguous,red_second,0.37,,,9481.5693254627
fixation,ambiguous,_,0.13,,,9481.9531307794
ambiguous_left_top,ambiguous,blue_first,0.37,,,9482.08599707855
fixation,ambiguous,_,0.13,,,9482.46981058602
ambiguous_left_bottom,ambiguous,blue_second,0.37,,,9482.60261818547
fixation,ambiguous,_,0.13,,,9482.98645216741
ambiguous_left_top,ambiguous,red_first,0.37,,,9483.11933000653
fixation,ambiguous,_,0.13,,,9483.50313755932
ambiguous_left_bottom,ambiguous,red_second,0.37,,10,9483.63600081628
fixation,ambiguous,_,0.13,,,9484.01979037202
ambiguous_left_top,ambiguous,blue_first,0.37,,,9484.15265499493
fixation,ambiguous,_,0.13,,,9484.536455782
ambiguous_left_bottom,ambiguous,blue_second,0.37,,,9484.66933089087
fixation,ambiguous,_,0.13,,,9485.05301192752
ambiguous_left_top,ambiguous,red_first,0.37,,,9485.18598898185
fixation,ambiguous,_,0.13,,,9485.56979113323
ambiguous_left_bottom,ambiguous,red_second,0.37,,,9485.70266140217
fixation,ambiguous,_,0.13,,,9486.08646113522
ambiguous_left_top,ambiguous,blue_first,0.37,,,9486.21933884957
fixation,ambiguous,_,0.13,,,9486.6031210223
ambiguous_left_bottom,ambiguous,blue_second,0.37,,,9486.73601071333
fixation,ambiguous,_,0.13,,,9487.11979114743
ambiguous_left_top,ambiguous,red_first,0.37,,,9487.25267084996
fixation,ambiguous,_,0.13,,,9487.63647387147
ambiguous_left_bottom,ambiguous,red_second,0.37,,,9487.76932931034
fixation,ambiguous,_,0.13,,,9488.15313586822
ambiguous_left_top,ambiguous,blue_first,0.37,,,9488.28600402749
fixation,ambiguous,_,0.13,,,9488.66981400023
ambiguous_left_bottom,ambiguous,blue_second,0.37,,,9488.8026664593
fixation,ambiguous,_,0.13,,,9489.18644000619
ambiguous_left_top,ambiguous,red_first,0.37,,,9489.31932852007
fixation,ambiguous,_,0.13,,,9489.70313532586
ambiguous_left_bottom,ambiguous,red_second,0.37,,,9489.83600708224
fixation,ambiguous,_,0.13,,,9490.21979111673
ambiguous_left_top,ambiguous,blue_first,0.37,,,9490.35266933017
fixation,ambiguous,_,0.13,,,9490.73646856577
ambiguous_left_bottom,ambiguous,blue_second,0.37,,,9490.86932505866
fixation,ambiguous,_,0.13,,,9491.2531298188
ambiguous_left_top,ambiguous,red_first,0.37,,,9491.38599313651
fixation,ambiguous,_,0.13,,,9491.76979752397
ambiguous_left_bottom,ambiguous,red_second,0.37,,,9491.90265798828
fixation,ambiguous,_,0.13,,,9492.28645046145
ambiguous_left_top,ambiguous,blue_first,0.37,,,9492.41933736148
fixation,ambiguous,_,0.13,,,9492.80313244012
ambiguous_left_bottom,ambiguous,blue_second,0.37,,,9492.93600066015
fixation,ambiguous,_,0.13,,,9493.31979003037
ambiguous_left_top,ambiguous,red_first,0.37,,9.5,9493.45264454
fixation,ambiguous,_,0.13,,,9493.83646077773
ambiguous_left_bottom,ambiguous,red_second,0.37,,,9493.96932565019
fixation,ambiguous,_,0.13,,,9494.35312296163
ambiguous_left_top,ambiguous,blue_first,0.37,,,9494.48598988137
fixation,ambiguous,_,0.13,,,9494.86979215588
ambiguous_left_bottom,ambiguous,blue_second,0.37,,,9495.00267756683
fixation,ambiguous,_,0.13,,,9495.38645303623
ambiguous_left_top,ambiguous,red_first,0.37,,,9495.51935768211
fixation,ambiguous,_,0.13,,,9495.90313600817
ambiguous_left_bottom,ambiguous,red_second,0.37,,,9496.0359950458
fixation,ambiguous,_,0.13,,,9496.41978354753
ambiguous_left_top,ambiguous,blue_first,0.37,,,9496.55267975309
fixation,ambiguous,_,0.13,,,9496.93647477099
ambiguous_left_bottom,ambiguous,blue_second,0.37,,,9497.06932915585
fixation,ambiguous,_,0.13,,,9497.45312534926
