stimulusTable1,stimulusTable2,stimulusTable3,stimulusTable4,stimulusTable5,stimulusTable6,stimulusTable7
vertical_bottom,vertical,red_first,0.37,,,23256.6178021518
fixation,vertical,_,0.13,,,23257.0010075296
vertical_top,vertical,red_second,0.37,,,23257.1511049314
fixation,vertical,_,0.13,,,23257.5343016209
vertical_bottom,vertical,blue_first,0.37,,,23257.684412986
fixation,vertical,_,0.13,,,23258.0678212971
vertical_top,vertical,blue_second,0.37,,,23258.217819094
fixation,vertical,_,0.13,,,23258.6011166295
vertical_bottom,vertical,red_first,0.37,,,23258.751096119
fixation,vertical,_,0.13,,,23259.13449388
vertical_top,vertical,red_second,0.37,,,23259.2843790397
fixation,vertical,_,0.13,,,23259.6677237402
vertical_bottom,vertical,blue_first,0.37,,,23259.8178416214
fixation,vertical,_,0.13,,,23260.201035208
vertical_top,vertical,blue_second,0.37,,,23260.3510277299
fixation,vertical,_,0.13,,,23260.7343566053
vertical_bottom,vertical,red_first,0.37,,,23260.884315305
fixation,vertical,_,0.13,,,23261.2677704707
vertical_top,vertical,red_second,0.37,,,23261.4177704396
fixation,vertical,_,0.13,,,23261.8010096396
vertical_bottom,vertical,blue_first,0.37,,,23261.951031019
fixation,vertical,_,0.13,,,23262.33435524
vertical_top,vertical,blue_second,0.37,,,23262.4844464359
fixation,vertical,_,0.13,,,23262.8677914466
vertical_bottom,vertical,red_first,0.37,,,23263.0177811759
fixation,vertical,_,0.13,,,23263.4010495436
vertical_top,vertical,red_second,0.37,,,23263.550997383
fixation,vertical,_,0.13,,,23263.9343740439
vertical_bottom,vertical,blue_first,0.37,,,23264.0843671864
fixation,vertical,_,0.13,,,23264.4677810828
vertical_top,vertical,blue_second,0.37,,,23264.6178685551
fixation,vertical,_,0.13,,,23265.0010714505
vertical_bottom,vertical,red_first,0.37,,,23265.1510770048
fixation,vertical,_,0.13,,,23265.534467629
horizontal_left,horizontal,red_second,0.37,,8.5,23265.6843931271
fixation,horizontal,_,0.13,,,23266.0678209868
horizontal_right,horizontal,blue_first,0.37,,,23266.2177930291
fixation,horizontal,_,0.13,,,23266.6011417635
horizontal_left,horizontal,blue_second,0.37,,,23266.7511246662
fixation,horizontal,_,0.13,,,23267.1343942752
horizontal_right,horizontal,red_first,0.37,,,23267.2844113104
fixation,horizontal,_,0.13,,,23267.6678835424
horizontal_left,horizontal,red_second,0.37,,,23267.8177448092
fixation,horizontal,_,0.13,,,23268.201183219
horizontal_right,horizontal,blue_first,0.37,,,23268.3511341612
fixation,horizontal,_,0.13,,,23268.7344040805
horizontal_left,horizontal,blue_second,0.37,,,23268.8843997053
fixation,horizontal,_,0.13,,,23269.26782229
horizontal_right,horizontal,red_first,0.37,,,23269.4177533734
fixation,horizontal,_,0.13,,,23269.8012330524
horizontal_left,horizontal,red_second,0.37,,,23269.9511237974
fixation,horizontal,_,0.13,,,23270.3344126447
horizontal_right,horizontal,blue_first,0.37,,,23270.4844936008
fixation,horizontal,_,0.13,,,23270.8677110801
horizontal_left,horizontal,blue_second,0.37,,,23271.0177380448
fixation,horizontal,_,0.13,,,23271.4012472019
horizontal_right,horizontal,red_first,0.37,,,23271.5511190188
fixation,horizontal,_,0.13,,,23271.9344298971
horizontal_left,horizontal,red_second,0.37,,,23272.0844236602
fixation,horizontal,_,0.13,,,23272.4678496581
horizontal_right,horizontal,blue_first,0.37,,,23272.6177236471
fixation,horizontal,_,0.13,,,23273.0012601102
vertical_top,vertical,blue_second,0.37,,7,23273.1512256364
fixation,vertical,_,0.13,,,23273.5344471495
vertical_bottom,vertical,red_first,0.37,,,23273.6844505318
fixation,vertical,_,0.13,,,23274.067882115
vertical_top,vertical,red_second,0.37,,,23274.2178495029
fixation,vertical,_,0.13,,,23274.6011085619
vertical_bottom,vertical,blue_first,0.37,,,23274.7511814503
fixation,vertical,_,0.13,,,23275.1344411298
vertical_top,vertical,blue_second,0.37,,,23275.2845233271
fixation,vertical,_,0.13,,,23275.6677802139
vertical_bottom,vertical,red_first,0.37,,,23275.8177845271
fixation,vertical,_,0.13,,,23276.2010913715
vertical_top,vertical,red_second,0.37,,,23276.3511893938
fixation,vertical,_,0.13,,,23276.7345567459
vertical_bottom,vertical,blue_first,0.37,,,23276.8845204103
fixation,vertical,_,0.13,,,23277.2678089473
vertical_top,vertical,blue_second,0.37,,,23277.4178700445
fixation,vertical,_,0.13,,,23277.8011204152
vertical_bottom,vertical,red_first,0.37,,,23277.9512454332
fixation,vertical,_,0.13,,,23278.3345339702
vertical_top,vertical,red_second,0.37,,,23278.4845606246
fixation,vertical,_,0.13,,,23278.8678004452
vertical_bottom,vertical,blue_first,0.37,,,23279.0178280305
fixation,vertical,_,0.13,,,23279.4012859889
vertical_top,vertical,blue_second,0.37,,,23279.5511410498
fixation,vertical,_,0.13,,,23279.9346498966
vertical_bottom,vertical,red_first,0.37,,,23280.0846244214
fixation,vertical,_,0.13,,,23280.4678965127
vertical_top,vertical,red_second,0.37,,,23280.6177922224
fixation,vertical,_,0.13,,,23281.0011595744
vertical_bottom,vertical,blue_first,0.37,,,23281.1513143809
fixation,vertical,_,0.13,,,23281.5346237077
vertical_top,vertical,blue_second,0.37,,,23281.6845622381
fixation,vertical,_,0.13,,,23282.0678960783
horizontal_right,horizontal,red_first,0.37,,8.5,23282.2178948061
fixation,horizontal,_,0.13,,,23282.6011551062
horizontal_left,horizontal,red_second,0.37,,,23282.7511761753
fixation,horizontal,_,0.13,,,23283.1346539925
horizontal_right,horizontal,blue_first,0.37,,,23283.2845658376
fixation,horizontal,_,0.13,,,23283.6677979008
horizontal_left,horizontal,blue_second,0.37,,,23283.8177894918
fixation,horizontal,_,0.13,,,23284.2011673939
horizontal_right,horizontal,red_first,0.37,,,23284.3511695349
fixation,horizontal,_,0.13,,,23284.7345331635
horizontal_left,horizontal,red_second,0.37,,,23284.8845821591
fixation,horizontal,_,0.13,,,23285.2678592152
horizontal_right,horizontal,blue_first,0.37,,,23285.4178486341
fixation,horizontal,_,0.13,,,23285.8011852669
horizontal_left,horizontal,blue_second,0.37,,,23285.9511815123
fixation,horizontal,_,0.13,,,23286.3346884974
horizontal_right,horizontal,red_first,0.37,,,23286.4846682972
fixation,horizontal,_,0.13,,,23286.8679406988
horizontal_left,horizontal,red_second,0.37,,,23287.0179679738
fixation,horizontal,_,0.13,,,23287.4012918845
horizontal_right,horizontal,blue_first,0.37,,,23287.5511860427
fixation,horizontal,_,0.13,,,23287.934597767
horizontal_left,horizontal,blue_second,0.37,,,23288.0846855496
fixation,horizontal,_,0.13,,,23304.5180902302
horizontal_left,horizontal,red_first,0.37,,,23304.6679608059
fixation,horizontal,_,0.13,,,23305.0514454497
horizontal_right,horizontal,red_second,0.37,,,23305.2014382819
fixation,horizontal,_,0.13,,,23305.5846430391
horizontal_left,horizontal,blue_first,0.37,,,23305.7346476625
fixation,horizontal,_,0.13,,,23306.1180435618
horizontal_right,horizontal,blue_second,0.37,,,23306.2679644054
fixation,horizontal,_,0.13,,,23306.6513826459
horizontal_left,horizontal,red_first,0.37,,,23306.8013888208
fixation,horizontal,_,0.13,,,23307.1845985427
horizontal_right,horizontal,red_second,0.37,,,23307.3346447457
fixation,horizontal,_,0.13,,,23307.7179813785
vertical_top,vertical,blue_first,0.37,,9,23307.8679770034
fixation,vertical,_,0.13,,,23308.2513850042
vertical_bottom,vertical,blue_second,0.37,,,23308.4013862143
fixation,vertical,_,0.13,,,23308.784726881
vertical_top,vertical,red_first,0.37,,,23308.9347637751
fixation,vertical,_,0.13,,,23309.3180662754
vertical_bottom,vertical,red_second,0.37,,,23309.4679511247
fixation,vertical,_,0.13,,,23309.8515006203
vertical_top,vertical,blue_first,0.37,,,23310.0014286007
fixation,vertical,_,0.13,,,23310.3847714394
vertical_bottom,vertical,blue_second,0.37,,,23310.5347534112
fixation,vertical,_,0.13,,,23310.9180881823
