stimulusTable1,stimulusTable2,stimulusTable3,stimulusTable4,stimulusTable5,stimulusTable6,stimulusTable7
horizontal_right,horizontal,blue_first,0.37,,,23084.4500436586
fixation,horizontal,_,0.13,,,23084.8333669487
horizontal_left,horizontal,blue_second,0.37,,,23084.9834047737
fixation,horizontal,_,0.13,,,23085.3667001372
horizontal_right,horizontal,red_first,0.37,,,23085.5165986395
fixation,horizontal,_,0.13,,,23085.900014708
horizontal_left,horizontal,red_second,0.37,,,23086.0500540845
fixation,horizontal,_,0.13,,,23086.4333249347
vertical_bottom,vertical,blue_first,0.37,,8,23086.5833391772
fixation,vertical,_,0.13,,,23086.9666497452
vertical_top,vertical,blue_second,0.37,,,23087.1167052571
fixation,vertical,_,0.13,,,23087.4999717631
vertical_bottom,vertical,red_first,0.37,,,23087.6500415486
fixation,vertical,_,0.13,,,23089.0500767361
vertical_top,vertical,red_second,0.37,,,23089.1999823752
fixation,vertical,_,0.13,,,23089.5834521248
vertical_bottom,vertical,blue_first,0.37,,,23089.733378864
fixation,vertical,_,0.13,,,23090.11664537
vertical_top,vertical,blue_second,0.37,,,23090.2667347041
fixation,vertical,_,0.13,,,23090.6499856954
vertical_bottom,vertical,red_first,0.37,,,23090.7999757349
fixation,vertical,_,0.13,,,23091.1833731856
vertical_top,vertical,red_second,0.37,,,23091.3334584859
fixation,vertical,_,0.13,,,23091.7167321287
vertical_bottom,vertical,blue_first,0.37,,,23091.8666740724
fixation,vertical,_,0.13,,,23092.2500097743
vertical_top,vertical,blue_second,0.37,,,23092.4000091227
fixation,vertical,_,0.13,,,23092.7833805086
vertical_bottom,vertical,red_first,0.37,,,23092.9333966129
fixation,vertical,_,0.13,,,23093.3166606366
vertical_top,vertical,red_second,0.37,,,23093.4666280245
fixation,vertical,_,0.13,,,23093.8500015825
vertical_bottom,vertical,blue_first,0.37,,,23093.9999612131
fixation,vertical,_,0.13,,,23094.3833713859
vertical_top,vertical,blue_second,0.37,,,23094.5334033153
fixation,vertical,_,0.13,,,23094.9167622894
vertical_bottom,vertical,red_first,0.37,,,23095.0667507774
fixation,vertical,_,0.13,,,23095.4499909083
vertical_top,vertical,red_second,0.37,,,23095.6000935851
fixation,vertical,_,0.13,,,23095.9833793295
vertical_bottom,vertical,blue_first,0.37,,,23096.1334152927
fixation,vertical,_,0.13,,,23096.5167857478
vertical_top,vertical,blue_second,0.37,,,23096.6667714431
fixation,vertical,_,0.13,,,23097.0500180902
horizontal_right,horizontal,red_first,0.37,,9,23097.2000202313
fixation,horizontal,_,0.13,,,23097.5834273012
horizontal_left,horizontal,red_second,0.37,,,23097.7334443364
fixation,horizontal,_,0.13,,,23099.1334345311
horizontal_right,horizontal,blue_first,0.37,,,23099.2834332588
fixation,horizontal,_,0.13,,,23099.6668443626
horizontal_left,horizontal,blue_second,0.37,,,23099.8167838239
fixation,horizontal,_,0.13,,,23100.2000345049
horizontal_right,horizontal,red_first,0.37,,,23100.3500543328
fixation,horizontal,_,0.13,,,23100.7333934479
horizontal_left,horizontal,red_second,0.37,,,23100.8833912448
fixation,horizontal,_,0.13,,,23101.2668681312
horizontal_right,horizontal,blue_first,0.37,,,23101.4168634458
fixation,horizontal,_,0.13,,,23101.8000477235
horizontal_left,horizontal,blue_second,0.37,,,23101.9500743778
fixation,horizontal,_,0.13,,,23102.3334947904
horizontal_right,horizontal,red_first,0.37,,,23102.4834643505
fixation,horizontal,_,0.13,,,23102.866800673
horizontal_left,horizontal,red_second,0.37,,,23103.0167938154
fixation,horizontal,_,0.13,,,23103.4000597009
horizontal_right,horizontal,blue_first,0.37,,,23103.5500488095
fixation,horizontal,_,0.13,,,23103.9334170924
horizontal_left,horizontal,blue_second,0.37,,,23104.0834980486
fixation,horizontal,_,0.13,,,23104.4668858801
horizontal_right,horizontal,red_first,0.37,,,23104.616766075
fixation,horizontal,_,0.13,,,23105.0001697317
horizontal_left,horizontal,red_second,0.37,,,23105.1501647359
fixation,horizontal,_,0.13,,,23105.5334135551
horizontal_right,horizontal,blue_first,0.37,,,23105.6834035946
fixation,horizontal,_,0.13,,,23106.0668345572
horizontal_left,horizontal,blue_second,0.37,,,23106.2167755701
fixation,horizontal,_,0.13,,,23106.600135475
horizontal_right,horizontal,red_first,0.37,,,23106.7501636809
fixation,horizontal,_,0.13,,,23107.1333734028
vertical_top,vertical,red_second,0.37,,8.5,23107.2834149514
fixation,vertical,_,0.13,,,23107.6668558435
vertical_bottom,vertical,blue_first,0.37,,,23107.8167853754
fixation,vertical,_,0.13,,,23108.2001977203
vertical_top,vertical,blue_second,0.37,,,23108.3501623156
fixation,vertical,_,0.13,,,23109.750338067
vertical_bottom,vertical,red_first,0.37,,,23109.900249912
fixation,vertical,_,0.13,,,23110.2834199161
vertical_top,vertical,red_second,0.37,,,23110.433412438
fixation,vertical,_,0.13,,,23110.8169156995
vertical_bottom,vertical,blue_first,0.37,,,23110.9667363177
fixation,vertical,_,0.13,,,23111.3501834157
vertical_top,vertical,blue_second,0.37,,,23111.5001731449
fixation,vertical,_,0.13,,,23111.8834486495
vertical_bottom,vertical,red_first,0.37,,,23112.0334371375
fixation,vertical,_,0.13,,,23112.4168007661
vertical_top,vertical,red_second,0.37,,,23112.5667839791
fixation,vertical,_,0.13,,,23112.9502891024
vertical_bottom,vertical,blue_first,0.37,,,23113.1002087048
fixation,vertical,_,0.13,,,23113.4834140826
vertical_top,vertical,blue_second,0.37,,,23113.6334491149
fixation,vertical,_,0.13,,,23114.0167910228
vertical_bottom,vertical,red_first,0.37,,,23114.1667770284
fixation,vertical,_,0.13,,,23114.550195269
vertical_top,vertical,red_second,0.37,,,23114.7002827413
fixation,vertical,_,0.13,,,23115.0834679499
vertical_bottom,vertical,blue_first,0.37,,,23115.2334769174
fixation,vertical,_,0.13,,,23115.6168849182
vertical_top,vertical,blue_second,0.37,,,23115.766762941
fixation,vertical,_,0.13,,,23116.1501852154
vertical_bottom,vertical,red_first,0.37,,,23116.3002608965
fixation,vertical,_,0.13,,,23116.6835630865
vertical_top,vertical,red_second,0.37,,,23116.8335428863
fixation,vertical,_,0.13,,,23117.2168292512
vertical_bottom,vertical,blue_first,0.37,,,23117.3668816601
fixation,vertical,_,0.13,,,23117.7501571647
vertical_top,vertical,blue_second,0.37,,,23117.9002108148
fixation,vertical,_,0.13,,,23118.2835524123
vertical_bottom,vertical,red_first,0.37,,,23118.4335893065
fixation,vertical,_,0.13,,,23118.8168077167
vertical_top,vertical,red_second,0.37,,,23118.9668225798
fixation,vertical,_,0.13,,,23119.350304431
vertical_bottom,vertical,blue_first,0.37,,,23119.5002988146
fixation,vertical,_,0.13,,,23119.8835792839
horizontal_left,horizontal,blue_second,0.37,,11,23120.0336500003
fixation,horizontal,_,0.13,,,23120.4169068871
horizontal_right,horizontal,red_first,0.37,,,23120.5668373499
fixation,horizontal,_,0.13,,,23120.9501972549
horizontal_left,horizontal,red_second,0.37,,,23121.1001792267
fixation,horizontal,_,0.13,,,23122.5003500134
horizontal_right,horizontal,blue_first,0.37,,,23122.6501948346
fixation,horizontal,_,0.13,,,23123.0336655151
horizontal_left,horizontal,blue_second,0.37,,,23123.1835869793
fixation,horizontal,_,0.13,,,23123.5669444019
horizontal_right,horizontal,red_first,0.37,,,23123.716805979
fixation,horizontal,_,0.13,,,23124.1002028092
horizontal_left,horizontal,red_second,0.37,,,23124.2501906766
fixation,horizontal,_,0.13,,,23124.6336712866
horizontal_right,horizontal,blue_first,0.37,,,23124.7835933713
fixation,horizontal,_,0.13,,,23125.1668775642
horizontal_left,horizontal,blue_second,0.37,,,23125.3168722582
fixation,horizontal,_,0.13,,,23125.7002033056
horizontal_right,horizontal,red_first,0.37,,,23125.850192104
fixation,horizontal,_,0.13,,,23126.2336863669
horizontal_left,horizontal,red_second,0.37,,,23126.3835612868
fixation,horizontal,_,0.13,,,23126.7668904725
horizontal_right,horizontal,blue_first,0.37,,,23126.9169531212
fixation,horizontal,_,0.13,,,23127.3001674975
horizontal_left,horizontal,blue_second,0.37,,,23127.4502121491
fixation,horizontal,_,0.13,,,23127.833698034
horizontal_right,horizontal,red_first,0.37,,,23127.983585676
fixation,horizontal,_,0.13,,,23128.3669716458
horizontal_left,horizontal,red_second,0.37,,,23128.5169843369
fixation,horizontal,_,0.13,,,23128.900293974
horizontal_right,horizontal,blue_first,0.37,,,23129.0502120249
fixation,horizontal,_,0.13,,,23129.4336032698
horizontal_left,horizontal,blue_second,0.37,,,23129.5836991201
fixation,horizontal,_,0.13,,,23129.9669246671
horizontal_right,horizontal,red_first,0.37,,,23130.1169662156
fixation,horizontal,_,0.13,,,23130.5003109161
vertical_top,vertical,red_second,0.37,,9,23130.6502109699
fixation,vertical,_,0.13,,,23131.0335727367
vertical_bottom,vertical,blue_first,0.37,,,23131.183591944
fixation,vertical,_,0.13,,,23131.5670418347
vertical_top,vertical,blue_second,0.37,,,23131.7169089971
fixation,vertical,_,0.13,,,23132.1002313564
vertical_bottom,vertical,red_first,0.37,,,23132.2502496328
fixation,vertical,_,0.13,,,23133.650437796
vertical_top,vertical,red_second,0.37,,,23133.8002432096
fixation,vertical,_,0.13,,,23134.1836813091
vertical_bottom,vertical,blue_first,0.37,,,23134.3335748467
fixation,vertical,_,0.13,,,23134.7169992931
vertical_top,vertical,blue_second,0.37,,,23134.867076836
fixation,vertical,_,0.13,,,23135.2502704226
vertical_bottom,vertical,red_first,0.37,,,23135.4002700812
fixation,vertical,_,0.13,,,23135.7836020596
vertical_top,vertical,red_second,0.37,,,23135.9336662598
fixation,vertical,_,0.13,,,23136.3170755017
vertical_bottom,vertical,blue_first,0.37,,,23136.4669972762
fixation,vertical,_,0.13,,,23136.850364318
vertical_top,vertical,blue_second,0.37,,,23137.0003081235
fixation,vertical,_,0.13,,,23137.3836065899
