stimulusTable1,stimulusTable2,stimulusTable3,stimulusTable4,stimulusTable5,stimulusTable6,stimulusTable7
ambiguous_left_top,ambiguous,white_first,0.37,,,21463.6025252
fixation,ambiguous,_,0.13,,,21463.9753888
ambiguous_left_bottom,ambiguous,white_second,0.37,,,21464.1073457
fixation,ambiguous,_,0.13,,,21464.4794852
ambiguous_left_top,ambiguous,white_first,0.37,,,21464.6115843
fixation,ambiguous,_,0.13,,,21464.9836502
ambiguous_left_bottom,ambiguous,white_second,0.37,,,21465.1156169
fixation,ambiguous,_,0.13,,,21465.4876491
ambiguous_left_top,ambiguous,white_first,0.37,,,21465.6197791
fixation,ambiguous,_,0.13,,,21465.992083
ambiguous_left_bottom,ambiguous,white_second,0.37,,,21466.1241143
fixation,ambiguous,_,0.13,,,21466.496147
ambiguous_left_top,ambiguous,white_first,0.37,,7.5,21466.6281844
fixation,ambiguous,_,0.13,,,21467.000223
ambiguous_left_bottom,ambiguous,white_second,0.37,,,21467.1322833
fixation,ambiguous,_,0.13,,,21467.5042445
ambiguous_left_top,ambiguous,white_first,0.37,,,21467.636189
fixation,ambiguous,_,0.13,,,21468.0087127
ambiguous_left_bottom,ambiguous,white_second,0.37,,,21468.1407641
fixation,ambiguous,_,0.13,,,21468.5128756
ambiguous_left_top,ambiguous,white_first,0.37,,,21468.6448907
fixation,ambiguous,_,0.13,,,21469.0169627
ambiguous_left_bottom,ambiguous,white_second,0.37,,,21469.1489106
fixation,ambiguous,_,0.13,,,21469.5209812
ambiguous_left_top,ambiguous,white_first,0.37,,,21469.6530147
fixation,ambiguous,_,0.13,,,21470.0254125
ambiguous_left_bottom,ambiguous,white_second,0.37,,,21470.1574454
fixation,ambiguous,_,0.13,,,21470.5295789
ambiguous_left_top,ambiguous,white_first,0.37,,,21470.6616123
fixation,ambiguous,_,0.13,,,21471.0337446
ambiguous_left_bottom,ambiguous,white_second,0.37,,,21471.1657781
fixation,ambiguous,_,0.13,,,21471.5378842
ambiguous_left_top,ambiguous,white_first,0.37,,,21471.669924
fixation,ambiguous,_,0.13,,,21472.0420132
ambiguous_left_bottom,ambiguous,white_second,0.37,,,21472.1739742
fixation,ambiguous,_,0.13,,,21472.5459835
ambiguous_left_top,ambiguous,white_first,0.37,,,21472.677939
fixation,ambiguous,_,0.13,,,21473.0500266
ambiguous_left_bottom,ambiguous,white_second,0.37,,,21473.1820511
fixation,ambiguous,_,0.13,,,21473.5541069
ambiguous_left_top,ambiguous,white_first,0.37,,,21473.6861504
fixation,ambiguous,_,0.13,,,21474.0587266
ambiguous_left_bottom,ambiguous,white_second,0.37,,,21474.1906896
fixation,ambiguous,_,0.13,,,21474.5628106
ambiguous_left_top,ambiguous,white_first,0.37,,,21474.6948769
fixation,ambiguous,_,0.13,,,21475.0669731
ambiguous_left_bottom,ambiguous,white_second,0.37,,,21475.1989612
fixation,ambiguous,_,0.13,,,21475.5710419
ambiguous_left_top,ambiguous,white_first,0.37,,,21475.7032146
fixation,ambiguous,_,0.13,,,21476.075408
ambiguous_left_bottom,ambiguous,white_second,0.37,,9.5,21476.2075408
fixation,ambiguous,_,0.13,,,21476.5795714
ambiguous_left_top,ambiguous,white_first,0.37,,,21476.7114077
fixation,ambiguous,_,0.13,,,21477.0834101
ambiguous_left_bottom,ambiguous,white_second,0.37,,,21477.2155083
fixation,ambiguous,_,0.13,,,21477.5875687
ambiguous_left_top,ambiguous,white_first,0.37,,,21477.7195261
fixation,ambiguous,_,0.13,,,21478.092043
ambiguous_left_bottom,ambiguous,white_second,0.37,,,21478.2240725
fixation,ambiguous,_,0.13,,,21478.596113
ambiguous_left_top,ambiguous,white_first,0.37,,,21478.7281458
fixation,ambiguous,_,0.13,,,21479.1002056
ambiguous_left_bottom,ambiguous,white_second,0.37,,,21479.2318122
fixation,ambiguous,_,0.13,,,21479.6040062
ambiguous_left_top,ambiguous,white_first,0.37,,,21479.736036
fixation,ambiguous,_,0.13,,,21480.1087374
ambiguous_left_bottom,ambiguous,white_second,0.37,,,21480.2407704
fixation,ambiguous,_,0.13,,,21480.6128355
ambiguous_left_top,ambiguous,white_first,0.37,,,21480.7448664
fixation,ambiguous,_,0.13,,,21481.1169694
ambiguous_left_bottom,ambiguous,white_second,0.37,,,21481.2490364
fixation,ambiguous,_,0.13,,,21481.6208579
ambiguous_left_top,ambiguous,white_first,0.37,,,21481.7529022
fixation,ambiguous,_,0.13,,,21482.1253675
ambiguous_left_bottom,ambiguous,white_second,0.37,,,21482.2574529
fixation,ambiguous,_,0.13,,,21482.629471
ambiguous_left_top,ambiguous,white_first,0.37,,,21482.7614801
fixation,ambiguous,_,0.13,,,21483.1335131
ambiguous_left_bottom,ambiguous,white_second,0.37,,,21483.265601
fixation,ambiguous,_,0.13,,,21483.6376314
ambiguous_left_top,ambiguous,white_first,0.37,,,21483.7696136
fixation,ambiguous,_,0.13,,,21484.142004
ambiguous_left_bottom,ambiguous,white_second,0.37,,,21484.2740393
fixation,ambiguous,_,0.13,,,21484.6461342
ambiguous_left_top,ambiguous,white_first,0.37,,,21484.7781661
fixation,ambiguous,_,0.13,,,21485.1502323
ambiguous_left_bottom,ambiguous,white_second,0.37,,,21485.2822659
fixation,ambiguous,_,0.13,,,21485.6544738
ambiguous_left_top,ambiguous,white_first,0.37,,,21485.7865323
fixation,ambiguous,_,0.13,,,21486.1585756
ambiguous_left_bottom,ambiguous,white_second,0.37,,10,21486.2904973
fixation,ambiguous,_,0.13,,,21486.6623345
ambiguous_left_top,ambiguous,white_first,0.37,,,21486.7944167
fixation,ambiguous,_,0.13,,,21487.1663955
ambiguous_left_bottom,ambiguous,white_second,0.37,,,21487.2984362
fixation,ambiguous,_,0.13,,,21487.6704677
ambiguous_left_top,ambiguous,white_first,0.37,,,21487.8024767
fixation,ambiguous,_,0.13,,,21488.1745428
ambiguous_left_bottom,ambiguous,white_second,0.37,,,21488.3064945
fixation,ambiguous,_,0.13,,,21488.6785083
ambiguous_left_top,ambiguous,white_first,0.37,,,21488.8105974
fixation,ambiguous,_,0.13,,,21489.1826047
ambiguous_left_bottom,ambiguous,white_second,0.37,,,21489.3145894
fixation,ambiguous,_,0.13,,,21489.6865958
ambiguous_left_top,ambiguous,white_first,0.37,,,21489.8186971
fixation,ambiguous,_,0.13,,,21490.1908615
ambiguous_left_bottom,ambiguous,white_second,0.37,,,21490.3229331
fixation,ambiguous,_,0.13,,,21490.6950268
ambiguous_left_top,ambiguous,white_first,0.37,,,21490.827063
fixation,ambiguous,_,0.13,,,21491.1990966
ambiguous_left_bottom,ambiguous,white_second,0.37,,,21491.3311937
fixation,ambiguous,_,0.13,,,21491.7031296
ambiguous_left_top,ambiguous,white_first,0.37,,,21491.8350559
fixation,ambiguous,_,0.13,,,21492.2070394
ambiguous_left_bottom,ambiguous,white_second,0.37,,,21492.3389171
fixation,ambiguous,_,0.13,,,21492.7109246
ambiguous_left_top,ambiguous,white_first,0.37,,,21492.84293
fixation,ambiguous,_,0.13,,,21493.2150544
ambiguous_left_bottom,ambiguous,white_second,0.37,,,21493.3469864
fixation,ambiguous,_,0.13,,,21493.7189752
ambiguous_left_top,ambiguous,white_first,0.37,,,21493.8509956
fixation,ambiguous,_,0.13,,,21494.2229972
ambiguous_left_bottom,ambiguous,white_second,0.37,,,21494.3549394
fixation,ambiguous,_,0.13,,,21494.7270598
ambiguous_left_top,ambiguous,white_first,0.37,,,21494.8590929
fixation,ambiguous,_,0.13,,,21495.2311578
ambiguous_left_bottom,ambiguous,white_second,0.37,,,21495.3632246
fixation,ambiguous,_,0.13,,,21495.7352923
ambiguous_left_top,ambiguous,white_first,0.37,,,21495.8674243
fixation,ambiguous,_,0.13,,,21496.2395909
ambiguous_left_bottom,ambiguous,white_second,0.37,,10,21496.3715547
fixation,ambiguous,_,0.13,,,21496.7435174
ambiguous_left_top,ambiguous,white_first,0.37,,,21496.87546
fixation,ambiguous,_,0.13,,,21497.2475564
ambiguous_left_bottom,ambiguous,white_second,0.37,,,21497.3795204
fixation,ambiguous,_,0.13,,,21497.7515541
ambiguous_left_top,ambiguous,white_first,0.37,,,21497.8834964
fixation,ambiguous,_,0.13,,,21498.255449
ambiguous_left_bottom,ambiguous,white_second,0.37,,,21498.3873298
fixation,ambiguous,_,0.13,,,21498.7593187
ambiguous_left_top,ambiguous,white_first,0.37,,,21498.8919367
fixation,ambiguous,_,0.13,,,21499.2649881
ambiguous_left_bottom,ambiguous,white_second,0.37,,,21499.3969907
fixation,ambiguous,_,0.13,,,21499.7691556
ambiguous_left_top,ambiguous,white_first,0.37,,,21499.9013209
fixation,ambiguous,_,0.13,,,21500.2733554
ambiguous_left_bottom,ambiguous,white_second,0.37,,,21500.4053047
fixation,ambiguous,_,0.13,,,21500.7773532
ambiguous_left_top,ambiguous,white_first,0.37,,,21500.9094514
fixation,ambiguous,_,0.13,,,21501.2815526
ambiguous_left_bottom,ambiguous,white_second,0.37,,,21501.4136872
fixation,ambiguous,_,0.13,,,21501.7857332
ambiguous_left_top,ambiguous,white_first,0.37,,,21501.9176802
fixation,ambiguous,_,0.13,,,21502.289815
ambiguous_left_bottom,ambiguous,white_second,0.37,,,21502.4217456
fixation,ambiguous,_,0.13,,,21502.7936495
ambiguous_left_top,ambiguous,white_first,0.37,,,21502.9257279
fixation,ambiguous,_,0.13,,,21503.2978526
ambiguous_left_bottom,ambiguous,white_second,0.37,,,21503.4298695
fixation,ambiguous,_,0.13,,,21503.8018328
ambiguous_left_top,ambiguous,white_first,0.37,,,21503.9338646
fixation,ambiguous,_,0.13,,,21504.3058188
ambiguous_left_bottom,ambiguous,white_second,0.37,,,21504.4377566
fixation,ambiguous,_,0.13,,,21504.8098183
ambiguous_left_top,ambiguous,white_first,0.37,,,21504.9420674
fixation,ambiguous,_,0.13,,,21505.3141495
ambiguous_left_bottom,ambiguous,white_second,0.37,,,21505.446148
fixation,ambiguous,_,0.13,,,21505.8182559
ambiguous_left_top,ambiguous,white_first,0.37,,,21505.9502857
fixation,ambiguous,_,0.13,,,21506.3222458
ambiguous_left_bottom,ambiguous,white_second,0.37,,,21506.4542497
fixation,ambiguous,_,0.13,,,21506.8262601
