stimulusTable1,stimulusTable2,stimulusTable3,stimulusTable4,stimulusTable5,stimulusTable6,stimulusTable7
fixation,horizontal,_,0.13,,,5789.11936492519
horizontal_left,horizontal,red_first,0.37,,,5789.25227288132
fixation,horizontal,_,0.13,,,5789.63593849264
horizontal_right,horizontal,red_second,0.37,,,5789.76895051528
fixation,horizontal,_,0.13,,,5790.1527110606
horizontal_left,horizontal,blue_first,0.37,,,5790.28561103725
fixation,horizontal,_,0.13,,,5790.66936011317
horizontal_right,horizontal,blue_second,0.37,,,5790.80228029328
fixation,horizontal,_,0.13,,,5791.18604592584
vertical_top,vertical,red_first,0.37,,9.5,5791.31894093779
fixation,vertical,_,0.13,,,5791.70269630773
vertical_bottom,vertical,red_second,0.37,,,5791.83559099792
fixation,vertical,_,0.13,,,5793.25284934961
vertical_top,vertical,blue_first,0.37,,,5793.38557063684
fixation,vertical,_,0.13,,,5793.76939150519
vertical_bottom,vertical,blue_second,0.37,,,5793.90225116306
fixation,vertical,_,0.13,,,5794.28604561061
vertical_top,vertical,red_first,0.37,,,5794.41890973511
fixation,vertical,_,0.13,,,5794.80270161216
vertical_bottom,vertical,red_second,0.37,,,5794.9355910926
fixation,vertical,_,0.13,,,5795.3193830578
vertical_top,vertical,blue_first,0.37,,,5795.45227722702
fixation,vertical,_,0.13,,,5795.83603469232
vertical_bottom,vertical,blue_second,0.37,,,5795.96893393731
fixation,vertical,_,0.13,,,5796.35271004316
vertical_top,vertical,red_first,0.37,,,5796.48560545355
fixation,vertical,_,0.13,,,5796.86938798741
vertical_bottom,vertical,red_second,0.37,,,5797.00227842165
fixation,vertical,_,0.13,,,5797.38604367868
vertical_top,vertical,blue_first,0.37,,,5797.51892903714
fixation,vertical,_,0.13,,,5797.90271009623
vertical_bottom,vertical,blue_second,0.37,,,5798.03558146856
fixation,vertical,_,0.13,,,5798.41937457532
vertical_top,vertical,red_first,0.37,,,5798.55222523467
fixation,vertical,_,0.13,,,5798.93604319931
vertical_bottom,vertical,red_second,0.37,,,5799.06891354115
fixation,vertical,_,0.13,,,5799.45271182329
vertical_top,vertical,blue_first,0.37,,,5799.58557593634
fixation,vertical,_,0.13,,,5799.96936853359
vertical_bottom,vertical,blue_second,0.37,,,5800.10224509276
fixation,vertical,_,0.13,,,5800.48604935864
vertical_top,vertical,red_first,0.37,,,5800.61890562619
fixation,vertical,_,0.13,,,5801.00272453317
vertical_bottom,vertical,red_second,0.37,,,5801.13558096556
fixation,vertical,_,0.13,,,5801.51939210374
vertical_top,vertical,blue_first,0.37,,,5801.65224957809
fixation,vertical,_,0.13,,,5802.03604486837
vertical_bottom,vertical,blue_second,0.37,,,5802.16887583376
fixation,vertical,_,0.13,,,5802.55271493275
vertical_top,vertical,red_first,0.37,,,5802.68558402196
fixation,vertical,_,0.13,,,5803.06937610969
horizontal_right,horizontal,red_second,0.37,,10.5,5803.2022653909
fixation,horizontal,_,0.13,,,5803.5860326093
horizontal_left,horizontal,blue_first,0.37,,,5803.71888023094
fixation,horizontal,_,0.13,,,5804.10269180194
horizontal_right,horizontal,blue_second,0.37,,,5804.23554500887
fixation,horizontal,_,0.13,,,5805.65257615073
horizontal_left,horizontal,red_first,0.37,,,5805.78560755703
fixation,horizontal,_,0.13,,,5806.16936626351
horizontal_right,horizontal,red_second,0.37,,,5806.30224375356
fixation,horizontal,_,0.13,,,5806.68602442566
horizontal_left,horizontal,blue_first,0.37,,,5806.8189117455
fixation,horizontal,_,0.13,,,5807.20272206386
horizontal_right,horizontal,blue_second,0.37,,,5807.33562047759
fixation,horizontal,_,0.13,,,5807.71936964165
horizontal_left,horizontal,red_first,0.37,,,5807.8522710587
fixation,horizontal,_,0.13,,,5808.236047176
horizontal_right,horizontal,red_second,0.37,,,5808.36894433709
fixation,horizontal,_,0.13,,,5808.75270719992
horizontal_left,horizontal,blue_first,0.37,,,5808.88560424993
fixation,horizontal,_,0.13,,,5809.26938035578
horizontal_right,horizontal,blue_second,0.37,,,5809.40226957176
fixation,horizontal,_,0.13,,,5809.78604608751
horizontal_left,horizontal,red_first,0.37,,,5809.91893091354
fixation,horizontal,_,0.13,,,5810.30271782589
horizontal_right,horizontal,red_second,0.37,,,5810.43561146267
fixation,horizontal,_,0.13,,,5810.81937907952
horizontal_left,horizontal,blue_first,0.37,,,5810.95226827258
fixation,horizontal,_,0.13,,,5811.33605142703
horizontal_right,horizontal,blue_second,0.37,,,5811.46891359016
fixation,horizontal,_,0.13,,,5811.85272584698
horizontal_left,horizontal,red_first,0.37,,,5811.98559184471
fixation,horizontal,_,0.13,,,5812.36937725936
horizontal_right,horizontal,red_second,0.37,,,5812.50222098118
fixation,horizontal,_,0.13,,,5812.88603626424
horizontal_left,horizontal,blue_first,0.37,,,5813.01891591489
fixation,horizontal,_,0.13,,,5813.40271553783
horizontal_right,horizontal,blue_second,0.37,,,5813.53557397743
fixation,horizontal,_,0.13,,,5813.9193674941
vertical_top,vertical,red_first,0.37,,9.5,5814.0522527415
fixation,vertical,_,0.13,,,5814.43605112326
vertical_bottom,vertical,red_second,0.37,,,5814.56891576874
fixation,vertical,_,0.13,,,5814.95270079641
vertical_top,vertical,blue_first,0.37,,,5816.11936530072
fixation,vertical,_,0.13,,,5816.50269711449
vertical_bottom,vertical,blue_second,0.37,,,5816.6355926245
fixation,vertical,_,0.13,,,5817.0193701822
vertical_top,vertical,red_first,0.37,,,5817.15225626086
fixation,vertical,_,0.13,,,5817.53604430332
vertical_bottom,vertical,red_second,0.37,,,5817.66893058121
fixation,vertical,_,0.13,,,5818.05270370664
vertical_top,vertical,blue_first,0.37,,,5818.18557237448
fixation,vertical,_,0.13,,,5818.56937438016
vertical_bottom,vertical,blue_second,0.37,,,5818.70224711619
fixation,vertical,_,0.13,,,5819.08605325529
